VaryasyonID,StokKodu,Barkod,StokAdedi
39247,ASL-2013,8681406542190,15
39248,ASL-2013,8681406542206,12
39251,ASL-2009,8681406541346,14
39252,ASL-2009,8681406541353,25
39261,ASL-2012,8681406542152,11
39263,ASL-2012,8681406542176,21
39265,ASL-2010,8681406541377,13
39268,ASL-2010,8681406541407,14
39269,ASL-2003,8681406541018,11
39271,ASL-2003,8681406541032,55
39272,ASL-2003,8681406541049,23
39273,ASL-2006,8681406541131,11
39276,ASL-2006,8681406541162,18
39277,ASL-2004,8681406541056,18
39286,ASL-2005,8681406541094,13
39287,ASL-2005,8681406541100,34
39290,ASL-2001,8681406540653,0
39291,ASL-2001,8681406540660,36
39293,ASL-2001,8681406540684,15
39294,ASL-2000,8681406540615,0
39295,ASL-2000,8681406540622,34
39296,ASL-2000,8681406540639,45
39297,ASL-2000,8681406540646,21
39313,DLD-6036,8681406540974,13
39319,ECY-681,8681406540288,25
39321,DLD-6033,8681406540851,8
39322,DLD-6033,8681406540868,18
39323,DLD-6033,8681406540875,13
39329,DLD-6034,8681406540899,19
39330,DLD-6034,8681406540905,33
39332,DLD-6034,8681406540929,12
39337,ECY-680-1,8681406540226,9
39338,ECY-680-1,8681406540233,24
39339,ECY-680-1,8681406540240,20
39340,ECY-680-1,8681406540257,11
39341,IFN-1118,8681406542831,26
39343,ECY-682,8681406540318,8
39344,ECY-682,8681406540325,15
39358,ASL-2016,8681406542718,9
39359,ASL-2016,8681406542725,36
39360,ASL-2016,8681406542732,43
39361,ASL-2016,8681406542749,23
39402,FDS-8085-1-IND,9000529828,0
39405,MRN-1710-IND,9000529909,0
39433,NRT-4591-IND,9000529956,1
39434,NRT-4591-IND,9000529957,0
39470,NRT-5328-IND,9000529963,1
39478,DLD-6031,8681406540806,9
39507,DLD-6032,8681406540813,16
39509,DLD-6032,8681406540837,14
39526,DLD-7018,8681406540394,11
39565,VNS-470-3,8681406543098,19
39566,VNS-470-3,8681406543104,47
39567,VNS-470-3,8681406543111,39
39568,VNS-470-3,8681406543128,24
39570,VNS-110-2,8681406543005,13
39573,VNS-110-2,8681406543036,17
39574,PSN-4236,8681406536335,4
39577,VNS-535-2,8681406543173,4
39578,VNS-535-2,8681406543180,6
39580,VNS-535-2,8681406543203,5
39582,VNS-110-1,8681406542954,12
39584,VNS-110-1,8681406542978,14
39585,VNS-110-1,8681406542985,13
39599,TKT-107,8681406540097,17
39600,TKT-107,8681406540103,13
39611,TKT-109,8681406540219,13
39623,TKT-112,8681406543326,11
39626,TKT-112,8681406543357,13
39641,TKT-115,8681406543500,10
39670,MNR-105305-5,8681406535697,4
39679,VNS-110-3,8681406543043,0
39680,VNS-110-3,8681406543050,7
39682,VNS-110-3,8681406543074,14
39683,VNS-110-3,8681406543081,8
39685,VNS-470-4,8681406543142,57
39695,TKT-120,8681406543739,14
39714,MNR-105391-2,8681406535802,10
39720,MNR-105395-2,8681406535789,7
39731,MNR-105505-2,8681406535765,8
39744,RSL-2029,8681406540554,7
39748,RSL-2028,8681406540547,4
39753,ASL-2019,8681406544194,13
39754,ASL-2019,8681406544200,34
39755,ASL-2019,8681406544217,31
39756,ASL-2019,8681406544224,12
39758,ASL-2023,8681406544361,17
39760,ASL-2023,8681406544385,7
39772,ASL-1013,8681406544088,11
39774,ASL-1015,8681406544101,19
39776,ASL-1017,8681406544125,12
39788,ASL-2024,8681406544422,20
39791,IFN-3001,8681406544590,150
39792,IFN-3001,8681406544606,79
39793,ASL-2028,8681406544552,14
39794,ASL-2028,8681406544569,26
39796,ASL-2028,8681406544583,11
39797,ASL-2032,8681406544828,11
39799,ASL-2032,8681406544842,33
39802,ASL-2029,8681406544712,31
39805,ASL-2030,8681406544743,17
39806,ASL-2030,8681406544750,37
39808,ASL-2030,8681406544774,20
39810,ASL-2031,8681406544798,18
39811,ASL-2031,8681406544804,13
39817,ASL-2026,8681406544477,15
39818,ASL-2026,8681406544484,43
39820,ASL-2026,8681406544507,25
39821,VNS-505,8681406544613,2
39822,VNS-505,8681406544620,12
39823,VNS-505,8681406544637,9
39824,VNS-505,8681406544644,9
39826,ASL-1021,8681406544163,4
39827,ASL-1022,8681406544170,6
39828,ASL-1023,8681406544187,16
39846,FDS-8046-3-IND,9000531304,0
39870,ENM-912-IND,9000531345,2
39876,ENM-830-IND,9000531342,0
39880,VNS-455-2,8681406544675,51
39895,RSL-9054,8681406545726,6
39913,RSL-9022,8681406545245,4
39937,RSL-9027,8681406545320,8
39949,VNS-110-4,8681406545900,19
39952,RSL-8028,8681406544941,6
39953,RSL-8028,8681406544958,2
39980,RSL-3140,8681406546440,3
39984,RSL-3153,8681406546464,8
39991,VNS-525-1,8681406546600,16
39992,VNS-525-1,8681406546617,27
39993,VNS-525-1,8681406546624,28
39994,VNS-525-1,8681406546631,15
39995,VNS-525-2,8681406546648,8
39996,VNS-525-2,8681406546655,20
39997,VNS-525-2,8681406546662,20
39998,VNS-525-2,8681406546679,10
39999,VNS-515,8681406546686,9
40000,VNS-515,8681406546693,16
40001,VNS-515,8681406546709,25
40002,VNS-515,8681406546716,15
40003,ECY-508-2,9000532794,1
40004,ECY-508-2,9000532795,1
40005,ECY-508-2,9000532796,0
40006,ECY-508-2,9000532797,2
40007,ECY-680-2,9000532798,3
40011,TKT-124,9000532802,20
40012,TKT-124,9000532803,20
40013,TKT-124,9000532804,20
40014,TKT-124,9000532805,20
40015,TKT-124,9000532806,20
40016,VNS-485,8681406546570,22
40017,VNS-485,8681406546587,21
40018,VNS-485,8681406546594,30
40019,DNR-103-3,8681406546907,43
40020,DNR-103-4,8681406546914,28
40021,DNR-103-2,8681406546891,103
40022,DNR-103-1,8681406546884,53
40023,DNR-100-2,8681406546785,188
40024,DNR-100-3,8681406546792,79
40025,DNR-100-4,8681406546808,50
40026,DNR-100-1,8681406546778,63
40027,DNR-104-1,8681406546921,182
40028,DNR-104-2,8681406546938,129
40029,DNR-104-3,8681406546945,108
40030,DNR-101-2,8681406546822,119
40031,DNR-101-3,8681406546839,85
40032,DNR-101-4,8681406546846,42
40033,DNR-101-1,8681406546815,65
40034,DNR-102-1,8681406546853,61
40035,DNR-102-2,8681406546860,62
40036,DNR-102-3,8681406546877,33
40037,DNR-105,8681406546952,106
32048,001-018857,8680570214964,2
31581,SST-397,8681406516054,24
35748,IFN-5805-2,8681406537417,40
35756,IFN-5805-1,8681406537332,110
35945,DLD-5002-1,8681406501173,18
32973,FDS-8075,8681406538124,2
33173,FDS-8127-3,8681406542466,21
33162,FDS-8130,8681406538285,0
33345,FDS-8128-3,8681406542374,2
33347,FDS-8139-1,8681406539282,2
33357,FDS-8127-1,8681406542411,20
33358,FDS-8127-1,8681406542428,11
31710,DLD-5005,8681406515071,22
35447,ECY-592,8681406514067,7
35936,ECY-633-1,8681406514456,53
32123,001-018260,8696722846969,14
31220,ECY-646,8681406519154,31
31222,ECY-646,8681406519178,50
31224,ECY-646,8681406519192,58
35612,IFN-5803-3,8681406520549,91
35613,IFN-5803-3,8681406520556,64
34084,IFN-5803-5,8681406505126,3
34085,IFN-5803-5,8681406505133,30
31367,IFN-5803-2,8681406520518,30
31368,IFN-5803-2,8681406520525,40
34393,IFN-5803-1,8681406520464,47
32340,DLD-7017,8681406524868,5
39211,ECY-658,8681406526893,26
31578,SST-347,8681406528729,4
32805,SST-6510-1,8681406540493,0
31301,PSN-4226,8681406531996,0
30771,PSN-6041,8681406532139,1
31203,ECY-668,8681406532900,19
32687,SST-643,8681406536816,3
30776,PSN-6075,8681406534287,2
30763,PSN-6064,8681406534409,0
31183,ECY-669,8681406534591,31
31184,ECY-669,8681406534607,52
31185,ECY-669,8681406539961,50
35931,ECY-669,8681406539978,62
34020,IFN-2053,8681406534744,9
34024,IFN-2056,8681406535307,9
35709,VNS-300-5,8681406537318,1
35785,IFN-1100-3,8681406538919,2
35791,JIG-5002-1,8681406537691,8
35816,JIG-5002-6,8681406537943,9
35821,JIG-5002-7,8681406537998,8
39553,IFN-5805-5,8681406538322,75
35866,VNS-540-2,8681406539572,37
35873,VNS-170-2,8681406539404,17
35877,VNS-8060,8681406539602,7
35892,VNS-465-2,8681406539718,50
35895,VNS-470-1,8681406539336,34
35896,VNS-470-1,8681406539343,32
35897,VNS-470-1,8681406539350,14
35909,VNS-455-1,8681406539879,38
36031,RSL-8029,8681406542138,6
35987,RSL-5156,8681406541667,2
35988,RSL-5156,8681406541674,0
36013,RSL-3156,8681406541506,1
39207,FDS-4965-3-IND,9000529665,1
39243,ASL-2008,8681406541230,12
39251,ASL-2009,8681406541346,15
39272,ASL-2003,8681406541049,22
39277,ASL-2004,8681406541056,17
39279,ASL-2004,8681406541070,49
39280,ASL-2004,8681406541087,21
39281,ECY-683,8681406541247,19
39282,ECY-683,8681406541254,36
39283,ECY-683,8681406541261,26
39284,ECY-683,8681406542848,36
39285,ECY-683,8681406541278,32
39289,ASL-2005,8681406541124,17
39292,ASL-2001,8681406540677,44
39295,ASL-2000,8681406540622,31
39318,ECY-681,8681406540271,29
39322,DLD-6033,8681406540868,19
39329,DLD-6034,8681406540899,20
39339,ECY-680-1,8681406540240,19
39357,IFN-1108,8681406542619,6
39358,ASL-2016,8681406542718,8
39359,ASL-2016,8681406542725,35
39470,NRT-5328-IND,9000529963,0
39478,DLD-6031,8681406540806,10
39570,VNS-110-2,8681406543005,12
39592,TKT-106,8681406540028,4
39593,TKT-106,8681406540035,9
39594,TKT-106,8681406540042,5
39595,TKT-106,8681406540059,7
39596,TKT-106,8681406540066,3
39601,TKT-107,8681406540110,12
39620,TKT-111,8681406543296,17
39670,MNR-105305-5,8681406535697,5
39680,VNS-110-3,8681406543050,6
39720,MNR-105395-2,8681406535789,8
39743,MNR-105417-2,8681406543920,9
39758,ASL-2023,8681406544361,16
39762,ASL-2022,8681406544323,14
39791,IFN-3001,8681406544590,149
39792,IFN-3001,8681406544606,78
39793,ASL-2028,8681406544552,13
39794,ASL-2028,8681406544569,25
39806,ASL-2030,8681406544750,36
39818,ASL-2026,8681406544484,42
39820,ASL-2026,8681406544507,24
39823,VNS-505,8681406544637,7
39847,FDS-8046-3-IND,9000531314,0
39880,VNS-455-2,8681406544675,50
39891,RSL-9052,8681406545689,9
39892,RSL-9052,8681406545696,6
39910,RSL-9003,8681406545016,7
39914,RSL-9022,8681406545252,6
39932,RSL-9045,8681406545597,9
39934,RSL-9002,8681406544996,5
39939,RSL-9005,8681406545023,4
39951,RSL-9036,8681406545450,6
39963,RSL-9025,8681406545290,8
39980,RSL-3140,8681406546440,4
39995,VNS-525-2,8681406546648,7
40002,VNS-515,8681406546716,14
40011,TKT-124,8681406546723,20
40012,TKT-124,8681406546730,20
40013,TKT-124,8681406546747,20
40014,TKT-124,8681406546754,20
40015,TKT-124,8681406546761,19
31596,DGL-7201,869000002932,2
35764,DRY-334,8681406538575,0
20719,TKT-103,8681406502774,12
34425,OZK-41190,8691221121777,0
31584,SST-309,8681406516139,13
35755,IFN-5805-1,8681406537325,148
32357,LP-116-4,8681406503108,3
35946,DLD-5002-1,8681406501180,30
22550,TK-0922,8681406545849,3
33173,FDS-8127-3,8681406542466,20
33163,FDS-8130,8681406538292,0
33345,FDS-8128-3,8681406542374,1
33349,FDS-8139-1,8681406539305,9
33350,FDS-8139-1,8681406539312,14
33641,FDS-8062,8681406537219,11
33823,FDS-8063-2,8681406539213,14
31711,DLD-5005,8681406515088,7
35447,ECY-592,8681406514067,20
35448,ECY-592,8681406514074,41
35449,ECY-592,8681406514081,38
35450,ECY-592,8681406514098,33
40038,ECY-590,8681406513985,18
40039,ECY-590,8681406513992,28
40040,ECY-590,8681406514005,30
40041,ECY-590,8681406514012,29
35933,ECY-633-1,8681406514425,49
32271,001-018564,8680570131926,1
34355,SRS-8018,8681406518492,1
31221,ECY-646,8681406519161,45
31223,ECY-646,8681406519185,63
35612,IFN-5803-3,8681406520549,90
35614,IFN-5803-3,8681406520563,66
34085,IFN-5803-5,8681406505133,29
31366,IFN-5803-2,8681406520501,37
34393,IFN-5803-1,8681406520464,46
31042,ECY-655,8681406526091,12
31043,ECY-655,8681406526107,28
31044,ECY-655,8681406526114,28
31045,ECY-655,8681406526121,0
30708,SST-288,8681406530616,16
30717,SST-299,8681406531019,4
31577,SST-347,8681406528712,6
35244,PSN-4104,8681406529184,0
31392,DGN-5307-4,8681406529771,0
32814,SST-6515,8681406536779,5
33599,SST-070,8681406537127,4
30852,PSN-4223,8681406531941,0
31337,PSN-4205,8681406531804,3
31538,PSN-4253,8681406532061,1
31207,ECY-668,8681406532948,57
31216,ECY-666,8681406532818,33
30751,OTS-3060-3,8698965505771,0
32689,SST-647,8681406536915,9
33918,SST-658,8681406536885,7
30870,PSN-3203,8681406531422,0
31186,ECY-669,8681406534614,41
34062,ECY-677,8681406535109,10
34063,ECY-677,8681406535116,10
34064,ECY-677,8681406535123,9
34065,ECY-677,8681406535130,10
34066,ECY-677,8681406535147,10
34502,ECY-679,8681406535468,2
35098,SST-351,8681406538407,18
35709,VNS-300-5,8681406537318,0
35751,IFN-5805-4,8681406537486,22
35753,IFN-5805-3,8681406537448,65
35782,RSL-3133,8681406538698,0
35784,RSL-3128,8681406538650,0
35828,RSL-5184,8681406539015,6
35842,RSL-3137,8681406538759,5
35849,RSL-5158,8681406538964,2
35850,RSL-5158,8681406538971,5
35859,RSL-8005,8681406539046,2
35866,VNS-540-2,8681406539572,35
35870,VNS-535-1,8681406539459,41
35880,VNS-8060,8681406539633,4
35886,VNS-465-1,8681406539480,23
35894,VNS-470-1,8681406539329,12
35896,VNS-470-1,8681406539343,31
35902,VNS-450-1,8681406539770,19
35908,VNS-455-1,8681406539862,28
35972,RSL-3160,8681406541551,5
39250,ASL-2009,8681406541339,5
39252,ASL-2009,8681406541353,24
39260,ASL-2007,8681406541193,26
39270,ASL-2003,8681406541025,50
39282,ECY-683,8681406541254,35
39287,ASL-2005,8681406541100,33
39291,ASL-2001,8681406540660,35
39295,ASL-2000,8681406540622,30
39318,ECY-681,8681406540271,30
39337,ECY-680-1,8681406540226,24
39338,ECY-680-1,8681406540233,40
39339,ECY-680-1,8681406540240,34
39340,ECY-680-1,8681406540257,26
39341,IFN-1118,8681406542831,25
39347,IFN-1107,8681406542602,5
39357,IFN-1108,8681406542619,7
39359,ASL-2016,8681406542725,34
39460,NRT-1502-IND,9000529936,0
39541,PSN-4208,8681406536304,2
39594,TKT-106,8681406540042,4
39597,TKT-107,8681406540073,7
39601,TKT-107,8681406540110,11
39609,TKT-109,8681406540196,14
39610,TKT-109,8681406540202,14
39622,TKT-112,8681406543319,7
39661,TKT-119,8681406543708,14
39677,MNR-105435-3,8681406535833,6
39748,RSL-2028,8681406540547,3
39758,ASL-2023,8681406544361,15
39767,ASL-1002,8681406543975,16
39787,ASL-2024,8681406544415,42
39791,IFN-3001,8681406544590,145
39792,IFN-3001,8681406544606,76
39803,ASL-2029,8681406544729,35
39807,ASL-2030,8681406544767,33
39815,ASL-2020,8681406544255,38
39820,ASL-2026,8681406544507,22
39821,VNS-505,8681406544613,1
39866,ENM-741-1-IND,9000531339,0
39895,RSL-9054,8681406545726,7
39956,RSL-8003,8681406544866,8
39995,VNS-525-2,8681406546648,8
39999,VNS-515,8681406546686,8
40016,VNS-485,8681406546570,21
35762,DRY-334,8681406538551,1
20751,TKT-104,8681406502699,11
20753,TKT-104,8681406502712,15
34242,OZK-30730,8691221112492,0
31581,SST-397,8681406516054,22
34705,OTS-8488-1,9000503725,1
35746,IFN-5805-2,8681406537394,103
35747,IFN-5805-2,8681406537400,97
35748,IFN-5805-2,8681406537417,39
35755,IFN-5805-1,8681406537325,146
35756,IFN-5805-1,8681406537332,109
35757,IFN-5805-1,8681406537349,42
35432,001-018141,8696722803870,21
35433,001-018141,8696722803887,15
35945,DLD-5002-1,8681406501173,17
32059,001-018051,8696722402523,3
30692,SST-346,8681406516115,13
33171,FDS-8127-3,8681406542442,16
33172,FDS-8127-3,8681406542459,18
33347,FDS-8139-1,8681406539282,1
33358,FDS-8127-1,8681406542428,10
33746,FDS-8066-2,8681406537271,15
33818,FDS-8063-1,8681406539169,8
31710,DLD-5005,8681406515071,23
31711,DLD-5005,8681406515088,6
31713,DLD-5005,8681406515101,9
31826,ECY-635,8681406514555,8
31827,ECY-635,8681406514562,12
31828,ECY-635,8681406514579,11
31830,ECY-635,8681406514593,6
32393,ECY-508-1,8681406513794,47
35447,ECY-592,8681406514067,19
35450,ECY-592,8681406514098,32
40039,ECY-590,8681406513992,27
31793,ECY-636,8681406514623,18
31795,ECY-636,8681406514647,21
35935,ECY-633-1,8681406514449,50
35368,ECY-645,8681406519109,0
35369,ECY-645,8681406519116,26
35370,ECY-645,8681406519123,58
35371,ECY-645,8681406519130,85
35372,ECY-645,8681406519147,57
31222,ECY-646,8681406519178,48
35612,IFN-5803-3,8681406520549,88
35614,IFN-5803-3,8681406520563,65
34084,IFN-5803-5,8681406505126,2
31367,IFN-5803-2,8681406520518,29
34390,IFN-5803-1,8681406520471,92
34393,IFN-5803-1,8681406520464,42
30783,230-000321,8697951056334,8
34600,CH-0110,8681406523335,0
34603,CH-0506-2,8681406522802,0
32343,DLD-7017,8681406524899,8
31506,DLD-7011,8681406524530,8
39479,DLD-5015-1,8681406501333,3
39481,DLD-5015-1,8681406501357,5
35939,ECY-523,8681406525087,27
30717,SST-299,8681406531019,5
31391,DGN-5307-2,8681406529757,32
35618,SST-3017,8681406536984,6
32814,SST-6515,8681406536779,4
30710,SST-4026,8681406530692,5
30712,SST-3011,8681406530746,5
30679,SST-795-2,8681406534652,17
30680,SST-795-2,8681406534669,18
31357,NBB-2935-1,9690000068189,2
32662,SST-323,8681406546310,6
35921,SST-319-1,8681406539909,1
30670,SST-642,8681406534065,20
30934,ECY-662,8681406532658,3
31216,ECY-666,8681406532818,34
32689,SST-647,8681406536915,8
32695,SST-653,8681406538377,4
31008,DLD-6028,8681406534324,5
34011,NBL-1074,8681406534690,11
34061,ECY-674,8681406534997,5
34066,ECY-677,8681406535147,9
34502,ECY-679,8681406535468,3
35123,PSN-3220,8681406534492,8
35241,PSN-4231,8681406536311,9
35426,VNS-9030,8681406536489,1
39972,SST-3018-2,8681406546280,9
35750,IFN-5805-4,8681406537479,31
35752,IFN-5805-3,8681406537431,91
35753,IFN-5805-3,8681406537448,64
35729,MSP-52657-1,8681406537509,8
35733,MSP-52657-3,8681406537547,9
35735,MSP-52657-4,8681406537561,11
35765,DRY-251,8681406538537,12
35770,RSL-3144,8681406538810,9
35771,RSL-3131,8681406538667,6
35784,RSL-3128,8681406538650,1
35799,JIG-5002-3,8681406537776,8
35818,JIG-5002-7,8681406537967,5
35841,RSL-3137,8681406538742,5
35850,RSL-5158,8681406538971,3
35859,RSL-8005,8681406539046,1
39553,IFN-5805-5,8681406538322,74
35865,VNS-540-2,8681406539565,6
35866,VNS-540-2,8681406539572,31
35871,VNS-535-1,8681406539466,35
35872,VNS-535-1,8681406539473,19
35874,VNS-170-2,8681406539411,45
35875,VNS-170-2,8681406539428,44
35882,VNS-500,8681406539657,0
35886,VNS-465-1,8681406539480,24
35887,VNS-465-1,8681406539497,48
35898,VNS-450-1,8681406539732,20
35904,VNS-470-2,8681406539374,49
35906,VNS-470-2,8681406539398,17
35908,VNS-455-1,8681406539862,27
35911,VNS-450-2,8681406539800,19
35926,RSL-2022,8681406539930,0
35928,RSL-3104,8681406538612,0
36031,RSL-8029,8681406542138,7
35964,RSL-8039,8681406542039,10
35965,RSL-8039,8681406542046,8
36027,RSL-3151,8681406541476,13
36028,RSL-3151,8681406541483,14
39975,FDS-8002-IND,9000529729,1
39243,ASL-2008,8681406541230,11
39244,ASL-2008,8681406541209,25
39248,ASL-2013,8681406542206,11
39258,ASL-2007,8681406541179,31
39262,ASL-2012,8681406542169,27
39264,ASL-2012,8681406542183,9
39267,ASL-2010,8681406541391,33
39268,ASL-2010,8681406541407,13
39271,ASL-2003,8681406541032,54
39272,ASL-2003,8681406541049,21
39277,ASL-2004,8681406541056,18
39280,ASL-2004,8681406541087,20
39286,ASL-2005,8681406541094,12
39288,ASL-2005,8681406541117,36
39291,ASL-2001,8681406540660,36
39292,ASL-2001,8681406540677,41
39293,ASL-2001,8681406540684,13
39294,ASL-2000,8681406540615,1
39295,ASL-2000,8681406540622,29
39296,ASL-2000,8681406540639,44
39318,ECY-681,8681406540271,28
39321,DLD-6033,8681406540851,10
39322,DLD-6033,8681406540868,18
39338,ECY-680-1,8681406540233,39
39339,ECY-680-1,8681406540240,32
39340,ECY-680-1,8681406540257,25
39343,ECY-682,8681406540318,7
39344,ECY-682,8681406540325,14
39350,IFN-1111,8681406542640,3
39353,IFN-1115,8681406542688,2
39359,ASL-2016,8681406542725,33
39367,ASL-2018,8681406542800,26
39790,FDS-8132-IND,9000529846,0
39477,DLD-6031,8681406540790,16
39484,Claudia-IND,9000530005,1
39520,DLD-6038,8681406542916,28
39565,VNS-470-3,8681406543098,18
39566,VNS-470-3,8681406543104,44
39570,VNS-110-2,8681406543005,11
39575,PSN-4236,8681406536342,6
39577,VNS-535-2,8681406543173,3
39581,VNS-110-1,8681406542947,12
39584,VNS-110-1,8681406542978,13
39593,TKT-106,8681406540035,8
39595,TKT-106,8681406540059,6
39596,TKT-106,8681406540066,2
39601,TKT-107,8681406540110,10
39605,TKT-108,8681406540158,11
39622,TKT-112,8681406543319,8
39626,TKT-112,8681406543357,12
39661,TKT-119,8681406543708,13
39675,MNR-105435-1,8681406535819,9
39680,VNS-110-3,8681406543050,5
39685,VNS-470-4,8681406543142,56
39705,TKT-122,8681406543838,19
39706,TKT-122,8681406543845,19
39720,MNR-105395-2,8681406535789,7
39726,MNR-105349-2,8681406535932,10
39734,ENM-442-IND,9000530318,0
39745,RSL-2029,8681406540561,0
39748,RSL-2028,8681406540547,1
39757,ASL-2023,8681406544354,2
39758,ASL-2023,8681406544361,13
39760,ASL-2023,8681406544385,6
39767,ASL-1002,8681406543975,14
39775,ASL-1016,8681406544118,15
39778,ASL-1019,8681406544149,23
39786,ASL-2024,8681406544408,44
39791,IFN-3001,8681406544590,146
39792,IFN-3001,8681406544606,75
39793,ASL-2028,8681406544552,12
39794,ASL-2028,8681406544569,26
39795,ASL-2028,8681406544576,30
39796,ASL-2028,8681406544583,9
39799,ASL-2032,8681406544842,32
39801,ASL-2029,8681406544705,15
39802,ASL-2029,8681406544712,28
39803,ASL-2029,8681406544729,25
39804,ASL-2029,8681406544736,15
39808,ASL-2030,8681406544774,19
39811,ASL-2031,8681406544804,12
39812,ASL-2031,8681406544811,5
39813,ASL-2020,8681406544231,15
39814,ASL-2020,8681406544248,31
39815,ASL-2020,8681406544255,34
39816,ASL-2020,8681406544262,17
39817,ASL-2026,8681406544477,12
39818,ASL-2026,8681406544484,39
39821,VNS-505,8681406544613,0
39822,VNS-505,8681406544620,13
39852,ASL-2027,8681406544521,24
39853,ASL-2027,8681406544538,30
39883,RSL-9053,8681406545702,10
39912,RSL-9014,8681406545153,7
39913,RSL-9022,8681406545245,3
39933,RSL-9002,8681406544989,6
39936,RSL-9056,8681406545771,7
39950,RSL-9036,8681406545443,5
39952,RSL-8028,8681406544941,5
39985,RSL-3129,8681406546419,9
39991,VNS-525-1,8681406546600,15
39999,VNS-515,8681406546686,6
40000,VNS-515,8681406546693,15
40002,VNS-515,8681406546716,13
40016,VNS-485,8681406546570,20
31598,DRY-824,8681406505058,0
31674,NBB-4285-1,9000530257,0
20178,MSH-7337,9000450824,2
20751,TKT-104,8681406502699,12
39536,DLD-6002,8681406501531,3
32049,001-018857,8680570214957,2
31581,SST-397,8681406516054,23
35743,SST-397,8681406516061,22
34701,OTS-8488-1,9000503721,4
31584,SST-309,8681406516139,12
35746,IFN-5805-2,8681406537394,102
35747,IFN-5805-2,8681406537400,96
35755,IFN-5805-1,8681406537325,145
35756,IFN-5805-1,8681406537332,108
35757,IFN-5805-1,8681406537349,41
31509,DLD-7009,8681406524325,7
35945,DLD-5002-1,8681406501173,16
32108,001-018052-1,8680570451666,2
22555,TK-0922,8681406545818,4
33171,FDS-8127-3,8681406542442,15
33165,FDS-8130,8681406538315,13
33349,FDS-8139-1,8681406539305,8
33356,FDS-8127-1,8681406542398,15
33640,FDS-8062,8681406537202,10
33818,FDS-8063-1,8681406539169,10
31713,DLD-5005,8681406515101,8
31827,ECY-635,8681406514562,11
31693,DLD-5045,8681406515064,0
35447,ECY-592,8681406514067,18
35448,ECY-592,8681406514074,40
35449,ECY-592,8681406514081,36
35249,FML-348,8681406511509,6
40039,ECY-590,8681406513992,26
31793,ECY-636,8681406514623,17
32122,001-018260,8696722846952,18
32123,001-018260,8696722846969,13
34340,SRS-8013,8681406518317,1
34342,SRS-8014,8681406518331,0
35368,ECY-645,8681406519109,27
35369,ECY-645,8681406519116,56
31220,ECY-646,8681406519154,30
31109,ECY-648,8681406521850,2
35612,IFN-5803-3,8681406520549,85
35613,IFN-5803-3,8681406520556,63
34084,IFN-5803-5,8681406505126,0
34085,IFN-5803-5,8681406505133,27
31367,IFN-5803-2,8681406520518,30
34390,IFN-5803-1,8681406520471,91
34391,IFN-5803-1,8681406520488,58
34600,CH-0110,8681406523335,1
34602,CH-0506-1,8681406522796,7
31504,DLD-7011,8681406524516,3
35940,ECY-523,8681406525094,12
39502,3050-1-IND,9000529997,0
30801,PSN-4142,8681406529337,0
29158,PSN-4144,8681406529375,2
29226,IFN-1049,8681406528903,2
33276,SST-795-1,8681406537059,10
30680,SST-795-2,8681406534669,17
31339,PSN-4205,8681406531828,4
31576,SST-367,8681406533105,11
30771,PSN-6041,8681406532139,0
31204,ECY-668,8681406532917,29
31207,ECY-668,8681406532948,56
30774,PSN-5021,8681406532313,0
33919,SST-659,8681406538483,4
30695,SST-310-2,8681406531040,1
30769,PSN-6078,8681406534249,3
31183,ECY-669,8681406534591,26
31184,ECY-669,8681406534607,47
34015,IFN-2054,8681406535215,0
35749,IFN-5805-4,8681406537462,47
35750,IFN-5805-4,8681406537479,29
35769,RSL-3144,8681406538803,8
35774,RSL-3154,8681406538896,3
35778,RSL-8027,8681406539077,13
35784,RSL-3128,8681406538650,0
35785,IFN-1100-3,8681406538919,0
35786,IFN-1100-2,8681406538902,45
35833,RSL-9051,8681406539145,2
35841,RSL-3137,8681406538742,4
35843,RSL-5185,8681406539022,0
35853,RSL-3138,8681406538766,3
35854,RSL-3138,8681406538773,1
39555,IFN-5805-5,8681406538346,23
35865,VNS-540-2,8681406539565,5
35869,VNS-535-1,8681406539442,20
35887,VNS-465-1,8681406539497,47
35888,VNS-465-1,8681406539503,53
35897,VNS-470-1,8681406539350,13
35898,VNS-450-1,8681406539732,18
35943,ECY-569,8681406540004,4
35963,RSL-8016,8681406541995,3
35971,RSL-3159,8681406541544,0
35995,RSL-3120,8681406541285,5
36006,RSL-5168,8681406541742,4
36027,RSL-3151,8681406541476,11
36028,RSL-3151,8681406541483,13
39975,FDS-8002-IND,9000529729,0
39245,ASL-2008,8681406541216,22
39247,ASL-2013,8681406542190,14
39253,ASL-2009,8681406541360,9
39261,ASL-2012,8681406542152,10
39263,ASL-2012,8681406542176,19
39269,ASL-2003,8681406541018,10
39270,ASL-2003,8681406541025,48
39271,ASL-2003,8681406541032,53
39278,ASL-2004,8681406541063,47
39279,ASL-2004,8681406541070,48
39291,ASL-2001,8681406540660,35
39293,ASL-2001,8681406540684,14
39295,ASL-2000,8681406540622,28
39297,ASL-2000,8681406540646,20
39319,ECY-681,8681406540288,24
39339,ECY-680-1,8681406540240,31
39340,ECY-680-1,8681406540257,24
39341,IFN-1118,8681406542831,24
39358,ASL-2016,8681406542718,9
39359,ASL-2016,8681406542725,32
39361,ASL-2016,8681406542749,22
39368,ASL-2018,8681406542817,29
39393,MRN-1612-IND,9000529902,2
