VaryasyonID,Barkod,StokKodu,StokAdedi
30172,8681406530869,VNS-100-3,3
30173,8681406530753,VNS-100-1,4
30182,8681406530968,VNS-145-1,6
30206,8681406531248,IFN-2032,1
30215,8681406531217,IFN-2031,0
30225,8681406531101,IFN-2028,7
20041,8693948532294,NBB-4599,2
20567,8681406511974,VNS-8100-2,93
20566,8681406511981,VNS-8100-2,155
20565,8681406511998,VNS-8100-2,26
20625,8681406506437,ECY-517,0
20872,8681078446215,LNT-8022-4,4
21024,8681406508356,ECY-626,0
21198,8681078446499,LNT-8022-2,11
21734,8681406516054,SST-397,14
21929,8680570176026,001-091021,0
21984,8681406533082,SST-315-2,8
21992,8681406516139,SST-309,18
22029,8681406516030,SST-330,16
22215,9000437625,SST-775,48
22317,8696722803870,001-018141,2
22374,8681406513176,CH0117,1
22462,8696722402516,001-018051,9
22469,8696722649454,001-018052-1,1
22804,9000452442,MRN-1460,48
23122,9000450691,TK-0060-2,37
23198,8681406516375,SST-308,15
23852,9000454072,FDS-8027,46
24299,9000454299,FDS-8132,48
24908,9000454305,FDS-8139-2,31
24912,9000454457,FDS-8127-1,31
25911,8681406515088,DLD-5005,4
25970,8681406511707,FML-353,0
25971,8681406511714,FML-354,0
25972,8681406511721,FML-355,6
25976,8681406515033,DLD-5045,11
26040,8681406513862,ECY-587,26
26084,8681406514784,ECY-639,3
26094,8681406514845,ECY-640,1
26099,8681406514746,ECY-638,2
26102,8681406514289,ECY-630,4
26201,8696722846952,001-018260,4
26205,8680570131919,001-018564,5
26561,8680570201292,001-018790,6
26584,8681406519567,ECY-643-2,0
26647,8681406519130,ECY-645,1
27423,8696722402394,001-018050,4
27013,8681406520556,IFN-5803-3,18
27033,8681406520518,IFN-5803-2,35
27041,8681406520488,IFN-5803-1,1
27120,8681406522437,ECY-644-2,8
27345,8681406524622,DLD-7013,3
27359,8681406524905,DLD-7017,1
27386,8681406524028,CH-0334-5,0
27396,8680570235037,001-018990,1
27402,8681406521034,IFN-5804-5,5
27405,8680570209168,001-018812,0
27412,8680570234399,001-018988,2
27419,8680570141956,001-018584,1
27421,8680570141970,001-018584,2
27433,8681406514234,ECY-597,13
27468,242428493440,MCT-5015-1,50
28111,8681406525100,ECY-519,14
28112,8681406525117,ECY-519,11
28365,8681406526022,ECY-653,1
28493,8680570202008,001-018795,1
28632,8681078460259,LNT-8039-2,1
28813,242964499396,4900-IND,0
28869,8681406528019,PSN-3182,19
28922,8681406530999,SST-297,7
28927,243716499833,SST-298,47
28963,8681406527296,SST-344,5
28998,8681406527357,IFN-2001,3
29003,8681406527845,NBL-1064,7
29002,8681406527838,NBL-1064,5
29016,8681406527654,NBL-1059,7
29024,8681406527531,IFN-2005,14
29023,8681406527524,IFN-2005,17
29031,8681406527470,IFN-2004,0
29032,8681406527487,IFN-2004,7
29035,8681406505027,DRY-277,1
29051,8681406528064,PSN-4122,10
29050,8681406528057,PSN-4122,8
29072,8681406528439,IFN-2010,1
29071,8681406528422,IFN-2010,1
29154,8681406529399,PSN-4162,11
29160,8681406529429,PSN-4166,10
29161,8681406529436,PSN-4166,11
29162,8681406529443,PSN-4166,10
29163,8681406529177,PSN-4104,10
29242,8681406529054,IFN-1064,5
29253,8681406529740,DGN-5307-2,1
29255,8681406529771,DGN-5307-4,8
29312,9000503777,SST-14,48
29332,9000504057,SST-3018,48
29449,9000503841,"SST-349 ",49
29468,8681406530661,SST-961,9
29478,8681406530715,SST-915,12
29503,9000503987,SST-710,48
29578,9000503956,SST-614,49
29585,8681406529719,ECY-654-2,0
29587,8681406529733,ECY-654-2,6
29658,8681406529832,IFN-2020,1
29661,8681406519338,IFN-2018,2
29669,8681406529795,IFN-2019,0
29672,8681406519482,IFN-2016,5
29673,8681406519499,IFN-2016,3
29695,8681406519543,IFN-2017,0
29954,8681406531934,PSN-4223,9
29976,8681406531477,PSN-3207,9
29981,8681406532092,PSN-4260,7
29982,8681406532108,PSN-4260,8
29987,8681406531699,PSN-3276,2
30041,8681406533068,SST-315-1,33
30062,8681406533099,SST-367,30
30063,8681406533105,SST-367,30
30084,8681406532160,PSN-5055,2
30161,8681406530913,VNS-300-1,3
30164,8681406530944,VNS-300-1,3
30182,8681406530968,VNS-145-1,5
30233,9000521780,SST-319-2,50
19679,8681406504716,DNR-9338,1
19895,9000437548,SST-755,46
20135,9000450755,ECY-101,0
20266,8681406512315,DLD-5044,15
20470,8681406512926,NBL-1019,3
20567,8681406511974,VNS-8100-2,87
20566,8681406511981,VNS-8100-2,152
20565,8681406511998,VNS-8100-2,23
20592,8681406507724,ECY-515,8
20624,8681406506420,ECY-517,3
20755,8681406502729,TKT-104,4
20751,8681406502699,TKT-104,1
20795,8681406526244,TKT-101,0
21197,8681078446505,LNT-8022-2,5
21719,9000451774,MSP-10000-46,2
21734,8681406516054,SST-397,12
21779,9000439305,ECY-616,0
21996,8696722848574,001-018281,5
22020,9000437314,SST-074,2
22029,8681406516030,SST-330,14
22235,9000437516,SST-750,40
22252,9000437533,SST-751,49
22312,8681406524295,DLD-7007,0
22318,8696722803887,001-018141,1
22371,8680570175968,001-091019,2
22469,8696722649454,001-018052-1,0
22652,9000451121,SST-101,19
22656,9000437423,SST-452,45
22838,9000452461,MRN-1565,49
22872,9000452487,MRN-1612,41
22992,8681406516115,SST-346,11
23132,9000450647,TK-0148-1,34
23198,8681406516375,SST-308,14
23210,8681406519628,SST-333-1,17
23838,9000454058,FDS-8075,46
23859,9000454091,FDS-8037,38
24077,9000454325,FDS-8096-2,49
24287,9000454175,FDS-8005,42
24906,9000454303,FDS-8139-2,14
24913,9000454458,FDS-8127-1,23
25652,9000454029,FDS-8091,45
25664,9000453933,FDS-8058,49
25661,9000453930,FDS-8058,49
25910,8681406515071,DLD-5005,1
25970,8681406511707,FML-353,1
25971,8681406511714,FML-354,1
25972,8681406511721,FML-355,7
26015,8681406511509,FML-348,14
26041,8681406513879,ECY-587,29
26094,8681406514845,ECY-640,0
26096,8681406514715,ECY-638,2
26102,8681406514289,ECY-630,3
26171,8681406514395,ECY-632-1,1
26196,8696722649164,001-018049,0
26199,8696722830319,001-018220,1
26200,8696722830326,001-018220,5
26202,8696722846969,001-018260,13
26204,8680570131926,001-018564,4
26207,8680570131896,001-018564,1
26536,239593483253,DLD-5002-2,15
26563,6923413845508,283-000116,11
26591,8681406519000,VNS-8260,3
26647,8681406519130,ECY-645,0
26711,8681406520051,DLD-6019-2,1
26719,8681406519734,SST-945-1,4
26923,8681406519642,SST-900,6
27013,8681406520556,IFN-5803-3,17
27135,8681406520907,IFN-5804-2,6
27307,8681406523878,IFN-1017,6
27401,8681406521027,IFN-5804-5,4
27435,8681406514258,ECY-597,13
28113,8681406525124,ECY-519,12
28115,8681406516078,ECY-598,5
28117,8681406525049,ECY-598,7
28363,8681406526084,ECY-654-1,0
28369,8681406525995,ECY-652,1
28637,8681078456948,LNT-8039-3,4
28663,8681406530647,SST-331-2,3
28694,8696722649553,001-018052-2,4
28813,242964499396,4900-IND,1
28868,8681406528002,PSN-3182,21
28869,8681406528019,PSN-3182,18
28886,8681406528200,PSN-4127,13
28910,243708499805,SST-1475,49
28962,8681406527227,IFN-1030,2
28986,8681406527319,IFN-2000,1
28992,8681406527418,IFN-2002,0
29003,8681406527845,NBL-1064,6
29002,8681406527838,NBL-1064,4
29011,8681406527722,NBL-1061,4
29016,8681406527654,NBL-1059,6
29020,8681406527616,IFN-2007,9
29032,8681406527487,IFN-2004,3
29052,8681406528071,PSN-4122,5
29054,8681406528088,PSN-4181,9
29092,8681406528729,SST-347,7
29138,8681406529481,PSN-4180,5
29145,8681406529207,PSN-4101,10
29146,8681406529214,PSN-4101,13
29147,8681406529221,PSN-4101,10
29151,8681406529337,PSN-4142,13
29152,8681406529349,PSN-4142,13
29153,8681406529351,PSN-4142,13
29163,8681406529177,PSN-4104,9
29164,8681406529184,PSN-4104,3
29242,8681406529054,IFN-1064,6
29271,8681406529542,NBL-1066,12
29276,8681406529511,NBL-1065,15
29366,9000504094,SST-6515,49
29382,9000504082,SST-6505,46
29396,9000504114,"SST-6555 ",48
29488,8681406531064,SST-641,7
29553,9000504032,SST-833,39
29658,8681406529832,IFN-2020,0
29659,8681406529849,IFN-2020,1
29657,8681406529825,IFN-2020,5
29663,8681406529856,IFN-2021,6
29664,8681406529863,IFN-2021,3
29666,8681406530005,IFN-2026,4
29672,8681406519482,IFN-2016,0
29673,8681406519499,IFN-2016,0
29674,8681406519505,IFN-2016,0
29958,8681406531415,PSN-3201,1
29959,8681406533273,PSN-3261,29
29966,8681406531996,PSN-4226,8
29968,8681406531514,PSN-3222,1
29995,8681406531668,PSN-3275,0
29996,8681406531675,PSN-3275,5
29997,8681406531682,PSN-3275,2
30002,8681406532047,PSN-4252,9
30023,8681406531378,PSN-3120,9
30243,9000504142,SST-360,49
30163,8681406530937,VNS-300-1,8
30164,8681406530944,VNS-300-1,4
30166,8681406530883,VNS-100-4,5
30170,8681406530845,VNS-100-3,7
30172,8681406530869,VNS-100-3,2
30173,8681406530753,VNS-100-1,3
30174,8681406530760,VNS-100-1,1
30175,8681406530777,VNS-100-1,13
30204,8681406531347,IFN-2034,8
30226,8681406531118,IFN-2028,0
30231,9000521778,SST-319-1,45
30235,8681406532184,PSN-5062,1
19659,8681406504839,DNR-5016,2
19714,8696722280350,001-000376,0
19854,8698965512038,OTS-3006,1
19901,9000437554,SST-755,48
19997,9000447194,5002-D26,0
20267,8681406512322,DLD-5044,0
20470,8681406512926,NBL-1019,2
20567,8681406511974,VNS-8100-2,84
20565,8681406511998,VNS-8100-2,13
20755,8681406502729,TKT-104,3
20789,8681406502897,TKT-100,14
20800,8681406502828,TKT-102,1
20796,8681406502781,TKT-102,11
21197,8681078446505,LNT-8022-2,4
21558,8680570214957,001-018857,2
21559,8680570214940,001-018857,1
21734,8681406516054,SST-397,10
21784,8698965533330,OTS-8460-2,2
21814,8691221121333,OZK-41062,1
21867,8698965536560,OTS-8480-3,2
21877,9000503709,OTS-8480-1,2
22015,8680570131872,001-018563,1
22311,8681406524288,DLD-7007,2
22319,8680570451307,001-018141,3
22335,8681406521201,RBN-6012,12
22339,8680570258456,001-091072,0
22404,8681406508660,VNS-2230-5,1
22462,8696722402516,001-018051,8
22468,8696722649461,001-018052-1,3
22551,9000450638,TK-0922,20
22652,9000451121,SST-101,21
22992,8681406516115,SST-346,10
22993,8681406516122,SST-346,11
23225,9000437235,SST-809,44
23257,9000452765,MRN-135,28
23265,9000452759,MRN-120,40
23715,9000439938,MCT-1002,14
24303,9000454271,FDS-8125,47
24885,9000454298,FDS-8131,44
24907,9000454304,FDS-8139-2,19
24906,9000454303,FDS-8139-2,10
25338,9000454356,FDS-8083-2,48
25678,9000453975,FDS-8063-2,42
25686,9000454344,FDS-8080-1,49
25827,8681406525599,NYM-652,3
25979,8681406515064,DLD-5045,14
26042,8681406513886,ECY-587,22
26041,8681406513879,ECY-587,27
26083,8681406514777,ECY-639,4
26102,8681406514289,ECY-630,2
26101,8681406514272,ECY-630,12
26100,8681406514265,ECY-630,12
26198,8696722830302,001-018220,3
26199,8696722830319,001-018220,2
26200,8696722830326,001-018220,2
26202,8696722846969,001-018260,12
26204,8680570131926,001-018564,3
26223,8681406516221,ECY-643-1,1
26224,8681406516238,ECY-643-1,0
26444,8681406517914,MSP-105135,7
26561,8680570201292,001-018790,5
26535,239593483252,DLD-5002-2,8
26915,8680570124812,230-000392,0
26708,8681406520020,DLD-6019-2,7
26711,8681406520051,DLD-6019-2,2
26830,8680570093408,001-018368,0
26906,8681406521805,ECY-647,5
26924,8681406519659,SST-940,9
26926,8681406522192,SST-333-2,8
27013,8681406520556,IFN-5803-3,16
27033,8681406520518,IFN-5803-2,33
27091,242005491964,SST-388,48
27108,8681406522512,ECY-633-2,0
27120,8681406522437,ECY-644-2,7
27125,8681406522581,ECY-632-2,4
27138,8681406520938,IFN-5804-2,0
27141,8681406520884,IFN-5804-1,7
27200,8681406523557,CH-0809-3,1
27358,8681406524899,DLD-7017,1
27365,8681406524509,DLD-7011,7
27382,8681406524165,DLD-7003,2
27433,8681406514234,ECY-597,12
27434,8681406514241,ECY-597,12
27550,242757494793,MCT-2811-2,49
27826,242440495345,MCT-5012-2,49
28113,8681406525124,ECY-519,11
28116,8681406525032,ECY-598,8
28118,8681406525056,ECY-598,7
28128,242701494561,MCT-5048-1,49
28370,8681406526008,ECY-652,1
28473,8681406526169,DLD-6014-2,0
28503,8681406526466,ECY-656,11
28663,8681406530647,SST-331-2,2
28868,8681406528002,PSN-3182,19
28873,8681406529290,PSN-4126,17
28886,8681406528200,PSN-4127,12
28892,8697951094893,230-000400,5
28962,8681406527227,IFN-1030,0
28963,8681406527296,SST-344,4
28988,8681406527333,IFN-2000,9
29003,8681406527845,NBL-1064,3
29002,8681406527838,NBL-1064,3
29007,8681406527685,NBL-1060,16
29008,8681406527692,NBL-1060,13
29011,8681406527722,NBL-1061,3
29032,8681406527487,IFN-2004,1
29046,8681406527272,SST-371,4
29055,8681406528095,PSN-4181,8
29063,8681406528347,ECY-659,8
29072,8681406528439,IFN-2010,0
29092,8681406528729,SST-347,6
29138,8681406529481,PSN-4180,6
29155,8681406529405,PSN-4162,4
29232,8681406528750,IFN-1034,4
29258,8681406529641,IFN-1083,8
29261,8681406529689,IFN-1087,8
29263,8681406529665,IFN-1085,1
29267,8681406529597,IFN-1078,10
29274,8681406529498,NBL-1065,9
29275,8681406529504,NBL-1065,15
29276,8681406529511,NBL-1065,12
29302,9000503864,SST-382,48
29359,9000504091,SST-6510-1,44
29364,9000504088,SST-6510-2,47
29427,9000503928,SST-484,49
29476,8681406529764,DGN-5307-3,0
29544,9000503997,SST-795-2,48
29548,9000504001,SST-795-3,45
29550,9000504003,SST-795-3,42
29569,9000504171,SST-725,48
29574,8681406530722,SST-921,14
29601,8681406530081,IFN-1089,3
29606,8681406530180,IFN-1091,2
29613,8681406530258,IFN-1092,4
29659,8681406529849,IFN-2020,0
29657,8681406529825,IFN-2020,4
29661,8681406519338,IFN-2018,0
29663,8681406529856,IFN-2021,4
29664,8681406529863,IFN-2021,1
29666,8681406530005,IFN-2026,3
29667,8681406530012,IFN-2026,1
29959,8681406533273,PSN-3261,28
29969,8681406531521,PSN-3222,7
29970,8681406531538,PSN-3222,7
29976,8681406531477,PSN-3207,8
29977,8681406532351,PSN-4201,3
29988,8681406531705,PSN-3276,6
29996,8681406531675,PSN-3275,3
30000,8681406531606,PSN-3250,1
30009,8681406531651,PSN-3274,6
30014,8681406531545,PSN-3223,7
30023,8681406531378,PSN-3120,8
30041,8681406533068,SST-315-1,32
30042,8681406533075,SST-315-1,20
30062,8681406533099,SST-367,29
30071,9000520899,SST-333-3,47
30073,9000437333,SST-311,47
30084,8681406532160,PSN-5055,1
30131,9000508623,ENM-569,49
30161,8681406530913,VNS-300-1,2
30163,8681406530937,VNS-300-1,7
30164,8681406530944,VNS-300-1,1
30173,8681406530753,VNS-100-1,2
30174,8681406530760,VNS-100-1,0
30203,8681406531330,IFN-2034,10
30221,8681406531194,IFN-2030,7
30225,8681406531101,IFN-2028,4
30228,8681406532320,PSN-4105,8
30230,8681406532344,PSN-4105,5
30235,8681406532184,PSN-5062,0
28712,8680570197007,148-000236,2
19932,9000450957,DGL-7209,5
20264,8681406512292,DLD-5043,3
20567,8681406511974,VNS-8100-2,78
20566,8681406511981,VNS-8100-2,149
20565,8681406511998,VNS-8100-2,11
20753,8681406502712,TKT-104,3
20787,8681406502873,TKT-100,2
20791,8681406526237,TKT-101,0
20799,8681406502811,TKT-102,8
20800,8681406502828,TKT-102,0
20872,8681078446215,LNT-8022-4,3
21197,8681078446505,LNT-8022-2,3
21207,8681078448417,LNT-8032-5,6
21523,869000003131,DGL-7216,0
21734,8681406516054,SST-397,9
22015,8680570131872,001-018563,0
22029,8681406516030,SST-330,10
22319,8680570451307,001-018141,4
22347,9000438380,DRY-252,5
22463,8696722402523,001-018051,6
24280,9000454240,FDS-8013,36
24894,9000454379,FDS-8128-1,43
24895,9000454380,FDS-8128-1,47
25226,9000454113,FDS-8035-4,48
25836,8681406525506,NYM-655,6
25911,8681406515088,DLD-5005,3
25937,8681406513855,ECY-586,0
25962,8681406514562,ECY-635,3
25976,8681406515033,DLD-5045,10
26041,8681406513879,ECY-587,25
26063,8681406514012,ECY-590,1
26912,8681406514609,ECY-636,1
26079,8681406514685,ECY-637,1
26085,8681406514791,ECY-639,3
26083,8681406514777,ECY-639,3
26093,8681406514838,ECY-640,2
26102,8681406514289,ECY-630,1
26103,8681406514302,ECY-630,9
26101,8681406514272,ECY-630,11
26198,8696722830302,001-018220,2
26199,8696722830319,001-018220,1
26201,8696722846952,001-018260,3
26223,8681406516221,ECY-643-1,0
26283,8681406516948,SRS-216,2
26291,8681406517020,SRS-218,2
27388,8680570158022,001-018630,2
26492,8681406517419,VNS-5400-7,1
26536,239593483253,DLD-5002-2,14
26535,239593483252,DLD-5002-2,7
26566,239772483606,237-002300-1,0
26575,8697951101041,283-000346,7
26596,8680570124782,230-000392,0
26645,8681406519116,ECY-645,0
26646,8681406519123,ECY-645,1
26711,8681406520051,DLD-6019-2,0
26719,8681406519734,SST-945-1,2
26763,8681406521645,NBL-1039,13
26811,8680570228930,001-013126,0
26904,8681406521782,ECY-647,5
26909,8681406521836,ECY-648,11
26911,8681406521850,ECY-648,9
26921,8681406519697,SST-832,9
26922,8681406519666,SST-975,10
26923,8681406519642,SST-900,4
27010,8697951000740,230-000006,0
27141,8681406520884,IFN-5804-1,6
27160,8680570228435,001-013125,1
27163,8680570447881,001-000036,2
27191,8681406522338,DLD-6023-1,8
27250,8681406524011,CH-0343-5,4
27288,8680570235044,001-018991,2
27307,8681406523878,IFN-1017,5
27338,8681406524370,DLD-7008,1
27434,8681406514241,ECY-597,11
27745,8681406501364,DLD-5015-1,3
28111,8681406525100,ECY-519,13
28113,8681406525124,ECY-519,9
28122,8681406525179,ECY-599,3
28360,8681406526053,ECY-654-1,0
28503,8681406526466,ECY-656,10
28587,5463673031583,P-00005419-36,0
28632,8681078460259,LNT-8039-2,0
28815,8681078458188,LNT-8039-4,1
28868,8681406528002,PSN-3182,18
28873,8681406529290,PSN-4126,16
28988,8681406527333,IFN-2000,8
29003,8681406527845,NBL-1064,0
29002,8681406527838,NBL-1064,1
29032,8681406527487,IFN-2004,0
29071,8681406528422,IFN-2010,0
29094,9000438031,DRY-841,0
29148,8681406529238,PSN-4107,7
29256,8681406529788,DGN-5307-4,1
29268,8681406529634,IFN-1082,8
29272,8681406529559,NBL-1066,10
29273,8681406529566,NBL-1066,1
29275,8681406529504,NBL-1065,14
29276,8681406529511,NBL-1065,11
29277,8681406529528,NBL-1065,2
29365,9000504089,SST-6510-2,47
29383,9000504083,SST-6505,47
29574,8681406530722,SST-921,15
29584,8681406529702,ECY-654-2,1
29657,8681406529825,IFN-2020,3
29662,8681406519345,IFN-2018,3
29665,8681406529870,IFN-2021,7
29962,8681406531712,PSN-4100,1
29970,8681406531538,PSN-3222,8
29971,8681406531613,PSN-3251,0
29973,8681406531637,PSN-3251,0
29975,8681406531460,PSN-3207,9
29992,8681406531958,PSN-4224,8
30000,8681406531606,PSN-3250,2
30008,8681406531644,PSN-3274,5
30009,8681406531651,PSN-3274,5
30010,8681406532061,PSN-4253,8
30023,8681406531378,PSN-3120,7
30028,8681406531743,PSN-4163,9
30042,8681406533075,SST-315-1,19
30049,9000520924,SST-837,45
30063,8681406533105,SST-367,29
30074,9000437334,SST-311,48
30090,8681406532153,PSN-6005,9
30163,8681406530937,VNS-300-1,6
30164,8681406530944,VNS-300-1,0
30173,8681406530753,VNS-100-1,0
30175,8681406530777,VNS-100-1,12
30208,8681406531262,IFN-2032,4
30209,8681406531279,IFN-2032,2
30225,8681406531101,IFN-2028,3
30230,8681406532344,PSN-4105,4
30245,8680570158053,001-018631,2
30252,8681406532412,ECY-661,1
19621,9000439049,DNR-5004,0
19855,9000437603,SST-770,47
19893,9000437546,SST-755,40
20292,8681406509285,DLD-5039,1
20567,8681406511974,VNS-8100-2,79
20566,8681406511981,VNS-8100-2,146
20565,8681406511998,VNS-8100-2,12
20787,8681406502873,TKT-100,3
21558,8680570214957,001-018857,1
21725,9000451780,MSP-10000-51,0
21734,8681406516054,SST-397,8
22029,8681406516030,SST-330,12
22236,9000437517,SST-750,41
22233,9000437514,SST-750,35
22371,8680570175968,001-091019,1
22376,8681406513169,CH0117,9
22374,8681406513176,CH0117,0
22463,8696722402523,001-018051,5
22468,8696722649461,001-018052-1,4
22870,9000452485,MRN-1612,46
22993,8681406516122,SST-346,10
23112,9000450681,TK-0114-3,45
23117,9000450696,TK-0060-3,42
23134,9000450649,TK-0148-1,35
23143,9000450658,TK-0148-2,30
23177,9000450720,TK-0117-2,47
23199,8681406516382,SST-308,14
23210,8681406519628,SST-333-1,16
23265,9000452759,MRN-120,38
26713,8681406531088,SST-1483,1
23280,9000437171,SST-1002,48
23529,9000453995,FDS-8104,48
23665,9000453943,FDS-8097-1,49
24851,9000452926,FDS-1131,48
24883,9000454296,FDS-8131,36
24887,9000454460,FDS-8127-2,40
24901,9000454041,FDS-8128-3,32
24903,9000454464,FDS-8139-1,45
24902,9000454463,FDS-8139-1,44
24907,9000454304,FDS-8139-2,18
24906,9000454303,FDS-8139-2,11
25048,9000448812,MCT-1835,0
25637,9000453922,FDS-8046-1,46
25649,9000454026,FDS-8091,46
25836,8681406525506,NYM-655,5
25911,8681406515088,DLD-5005,2
25979,8681406515064,DLD-5045,13
25976,8681406515033,DLD-5045,11
26042,8681406513886,ECY-587,21
26041,8681406513879,ECY-587,26
26043,8681406513893,ECY-587,2
26067,8681406513978,ECY-589,3
26912,8681406514609,ECY-636,2
26084,8681406514784,ECY-639,2
26085,8681406514791,ECY-639,0
26082,8681406514760,ECY-639,5
26093,8681406514838,ECY-640,0
26090,8681406514807,ECY-640,4
26099,8681406514746,ECY-638,0
27322,8681406514296,ECY-630,10
26199,8696722830319,001-018220,0
26200,8696722830326,001-018220,1
26201,8696722846952,001-018260,0
26202,8696722846969,001-018260,11
26206,8680570131902,001-018564,2
26441,8681406517945,MSP-105119,11
26492,8681406517419,VNS-5400-7,2
26536,239593483253,DLD-5002-2,15
26560,8680570234313,001-018986,0
26558,8680570234290,001-018986,1
26557,8680570234283,001-018986,0
26708,8681406520020,DLD-6019-2,8
26719,8681406519734,SST-945-1,1
26763,8681406521645,NBL-1039,12
26764,8681406521652,NBL-1039,6
26811,8680570228930,001-013126,1
26907,8681406521812,ECY-647,7
26923,8681406519642,SST-900,5
27013,8681406520556,IFN-5803-3,15
