Id,Stock
2252,1
2253,1
2254,2
2255,0
2223,0
2224,1
2225,0
2226,1
2227,1
2208,0
2209,0
2210,1
2211,0
2212,0
2202,0
2203,0
2204,2
2205,0
2206,0
2207,0
2197,1
2198,4
2199,4
2200,3
2201,2
2186,0
2187,0
2188,1
2189,0
2190,0
2181,0
2182,2
2183,1
2184,0
2185,0
2175,0
2176,0
2177,0
2178,0
2179,1
2180,0
2164,1
2165,0
2166,0
2167,0
2168,0
2159,0
2160,0
2161,2
2162,0
2163,2
2149,1
2150,2
2151,0
2152,0
2153,0
2144,0
2145,0
2146,0
2147,1
2148,0
2134,1
2135,0
2136,0
2137,0
2138,1
2129,2
2130,1
2131,1
2132,0
2133,0
2124,1
2125,2
2126,0
2127,0
2128,0
2114,2
2115,0
2116,0
2117,0
2118,1
2104,2
2105,0
2106,1
2107,0
2108,0
2099,2
2100,0
2101,2
2102,0
2103,1
2094,1
2095,2
2096,0
2097,0
2098,0
2068,2
2069,0
2070,1
2071,0
2072,1
2073,0
2062,1
2063,1
2064,0
2065,0
2066,0
2067,0
2056,6
2057,0
2058,0
2059,0
2060,0
2061,0
2045,2
2046,1
2047,0
2048,0
2049,1
2040,1
2041,1
2042,2
2043,1
2044,0
2035,2
2036,1
2037,0
2038,1
2039,0
2030,1
2031,0
2032,0
2033,0
2034,0
2025,1
2026,0
2027,0
2028,0
2029,0
2015,2
2016,0
2017,0
2018,0
2019,0
2010,2
2011,1
2012,0
2013,0
2014,0
2005,2
2006,0
2007,0
2008,0
2009,0
2000,1
2001,1
2002,0
2003,0
2004,0
1995,1
1996,2
1997,0
1998,0
1999,0
1990,1
1991,2
1992,0
1993,0
1994,0
1985,2
1986,0
1987,0
1988,0
1989,0
1980,0
1981,0
1982,0
1983,0
1984,0
1975,0
1976,0
1977,0
1978,0
1979,0
1965,1
1966,0
1967,0
1968,1
1969,0
1960,2
1961,1
1962,0
1963,2
1964,1
1955,1
1956,0
1957,0
1958,0
1959,0
1950,0
1951,1
1952,0
1953,0
1954,0
1945,0
1946,0
1947,0
1948,1
1949,1
1940,0
1941,0
1942,0
1943,1
1944,1
1935,1
1936,0
1937,1
1938,2
1939,0
1930,1
1931,0
1932,0
1933,0
1934,0
1925,0
1926,3
1927,3
1928,5
1929,0
1905,0
1906,0
1907,1
1908,1
1909,0
1910,1
1899,1
1900,1
1901,2
1902,2
1903,1
1904,1
1893,0
1894,0
1895,2
1896,2
1897,0
1898,1
1887,1
1888,0
1889,2
1890,1
1891,1
1892,1
1881,1
1882,0
1883,1
1884,2
1885,1
1886,1
1875,1
1876,0
1877,1
1878,2
1879,1
1880,0
1869,0
1870,0
1871,0
1872,3
1873,0
1874,0
1863,0
1864,1
1865,0
1866,0
1867,0
1868,1
1858,0
1859,0
1860,1
1861,2
1862,2
1848,2
1849,2
1850,0
1851,0
1852,1
1838,0
1839,0
1840,1
1841,2
1842,0
1823,0
1824,0
1825,0
1826,1
1827,0
1818,1
1819,0
1820,0
1821,0
1822,0
1783,0
1784,1
1785,0
1786,3
1787,0
1693,1
1694,2
1695,0
1696,0
1697,0
70163,674
70144,286
61262,1065
61225,361
61104,1028
61096,1955
61056,176
61018,462
60981,72
60866,2417
60807,571
60803,526
60767,60
60542,477
60526,421
60512,107
60260,72
60240,1726
60127,513
60112,585
60113,36
60080,468
60071,1201
108715,303
117817,814
117818,447
59961,689
59962,466
70184,516
59865,791
59859,276
59808,581
59756,1196
59739,538
59722,15
59641,945
59615,118
59524,252
59502,48
59466,601
59467,209
116435,287
59441,14
59409,334
59402,255
59397,352
59308,255
59258,102
59121,183
59075,49
71205,0
70885,62
70886,73
70877,98
70842,20
70318,354
70316,46
70286,47
70271,270
70252,148
70232,209
70228,101
70229,103
70217,1814
70218,2304
70209,339
70210,241
70206,463
70207,302
70203,178
70195,243
70196,202
70188,402
70189,269
70163,672
70164,552
70156,402
70147,2604
70144,284
70138,260
70135,296
70136,250
69914,5
61265,207
61266,246
117850,433
61262,1064
117848,18
117845,51
117838,14
61224,352
61225,358
61205,174
61192,384
61193,71
61186,243
61179,151
61181,339
61174,130
61168,70
61169,27
61170,118
61171,5
61164,237
61160,184
61162,163
61163,159
61156,102
61157,100
61158,96
61154,79
61126,168
61121,5
61108,668
61109,450
61104,1024
61105,887
61101,267
61096,1948
61097,1309
61092,820
61093,2223
61088,601
61089,326
61080,50
61073,175
61074,103
61066,816
61063,725
61064,643
61062,28
61055,107
61056,171
61057,100
61058,120
61051,834
61052,213
61049,1981
61050,817
61045,121
61043,146
61044,204
61041,564
61042,358
61037,49
61035,547
61036,357
61031,181
61032,195
61018,460
61016,1229
61017,1559
61009,496
61006,773
61007,299
60994,70
60990,165
60991,359
60992,180
60981,71
60982,94
60978,245
60964,13
60933,25
60909,73
60910,133
60905,186
60906,31
60908,228
60866,2410
60868,1571
60807,570
60802,319
60803,520
60804,325
117830,57
60782,75
60774,2
60767,58
60769,138
60770,94
60752,148
60745,74
60747,33
60710,153
60701,774
60692,87
60676,64
60658,133
60642,207
60605,290
60561,324
60563,58
60548,12
60541,795
60542,476
60537,149
60525,1260
60520,84
60521,67
60517,624
60518,277
60465,4
60442,50
60427,29
60358,48
60356,53
60357,45
60348,91
60351,225
60335,181
60324,48
60318,18
60314,339
60304,4
60287,80
60278,55
60265,125
60261,144
60240,1722
60241,1223
60243,466
60228,288
60229,247
60230,257
60225,393
60226,394
60217,11
60205,88
60194,140
60192,43
117825,180
60188,144
60171,37
115135,288
115136,283
60159,251
60149,971
60150,621
60147,1010
60148,220
60144,278
60145,231
60135,999
60136,209
60132,895
60133,339
60126,706
60122,685
60123,485
60119,872
60115,776
60116,711
60112,577
60113,30
60109,314
60110,165
60104,438
60095,566
60096,535
60092,63
60093,88
117824,4714
60082,722
60081,719
60080,452
60077,10
60073,743
60070,1461
60071,1196
60067,2565
60069,1723
60065,385
60066,253
60059,661
60060,572
60056,63
108714,255
108715,298
60049,442
60050,233
60046,16
60037,487
60038,232
60029,682
60030,137
60011,62
60006,498
60007,194
59991,167
117822,263
117821,275
117817,809
59985,432
59986,232
59981,660
59982,568
59969,5
59963,40
59961,667
59962,449
59956,178
59906,870
59907,784
59903,572
59904,448
70186,440
59897,1026
59898,1104
59895,235
59891,480
59882,10
59881,160
59877,460
59874,448
59875,466
70185,313
59865,790
59866,728
59863,321
59862,1818
59861,229
59860,664
59859,254
59847,120
59843,16
59840,8
59822,9
59823,271
59808,578
59809,375
59806,656
59788,30
59779,384
59780,211
59762,291
59755,1868
59756,1189
59749,372
59750,406
59742,102
59739,533
59740,372
117810,2202
117808,261
117809,423
59722,14
59710,753
59711,744
59708,-2
117807,1809
59705,324
59703,103
59699,96
59676,577
70171,479
70172,47
59668,6
59665,63
59666,0
59664,79
117804,31
59655,162
117803,16
59640,1420
59641,942
59619,385
59620,353
59617,945
59614,1
59615,116
59610,58
59604,67
59605,48
59601,3518
59598,285
59590,109
59573,539
59574,496
59570,286
59571,125
59567,315
108713,228
59555,37
59556,19
59551,43
59549,198
59546,70
59541,136
59535,336
59526,63
59528,103
59529,34
59516,106
59517,11
59513,431
117742,161
59502,47
59495,60
107468,328
107469,362
59474,1737
59475,1341
59472,118
59466,591
59467,201
59463,284
59459,472
59460,312
116434,286
116435,283
59455,3488
59456,2465
59447,187
59448,154
59444,71
59436,102
59424,6
59409,332
59404,410
59405,223
59406,541
59402,254
59399,627
59400,908
59397,350
59380,384
59381,254
59366,0
59359,9
104051,1108
104052,733
59346,51
59347,11
59343,2060
59344,769
59337,388
59331,77
59323,22
59317,3369
59318,1548
59314,916
59312,260
59308,253
59309,134
59305,24
59306,211
59298,470
59299,760
59290,229
59291,78
59287,323
107430,238
107431,106
117800,161
117797,93
117795,127
59257,395
59254,431
59248,39
59247,70
59237,176
59225,200
59223,167
59221,11
59218,583
59219,293
59215,202
59208,1090
59205,168
59206,272
59197,109
59177,41
59175,254
59150,4
59124,285
59125,189
59119,87
59121,177
59113,913
59097,841
59098,787
59093,35
59094,3
59078,565
59076,0
59067,271
59063,1515
59059,376
59057,3687
59058,1802
59054,527
59049,333
59042,853
59043,481
117793,226
23875,10
22898,6
22862,48
70304,17
70234,220
70218,2303
70209,338
70163,671
117848,17
117838,13
117837,13
61224,351
61187,238
61169,26
61170,117
61156,101
61158,94
61092,819
61063,724
61051,833
60981,70
60907,112
60866,2409
60868,1568
60802,318
60805,415
60313,502
60294,34
60260,71
60241,1222
60206,95
60149,970
60086,112
60059,660
108715,297
59915,327
59903,571
59904,447
59859,253
59711,743
117807,1808
59657,68
59633,204
113363,249
59601,3516
59567,314
59474,1736
59472,117
59466,590
116435,282
59456,2464
59441,13
59400,907
59338,303
59305,23
59237,175
59204,260
59206,271
59175,253
59113,912
59097,840
59043,480
70303,379
61261,726
61204,149
61169,25
61170,116
61166,90
61161,223
61154,78
61145,60
61096,1947
61018,459
60910,132
60617,41
60136,208
60086,111
59907,783
59903,570
59756,1188
59710,752
59711,741
59696,8
59640,1419
59528,102
59519,271
59466,589
59409,330
102591,0
112310,4
70723,0
70233,231
70209,328
70203,174
70136,247
61265,201
117846,126
61220,80
61221,310
61222,395
61208,40
61188,148
61160,171
61161,212
61162,156
61156,92
61157,94
61159,105
61116,25
61104,1017
61101,267
61096,1941
61097,1307
61093,2219
61088,596
61089,321
61086,1503
61063,694
61055,79
61057,89
61058,113
61052,210
61050,807
61018,454
61019,257
60990,158
60981,68
60960,568
60943,236
60871,205
60866,2674
60868,2131
60803,504
60746,73
60538,136
60539,134
60437,246
60383,14
60333,63
60322,53
60243,461
60180,142
60167,287
60155,186
60149,963
60147,1143
60141,810
60132,894
60115,752
60112,563
60092,58
60077,4
60072,3185
60069,1720
60059,641
60060,564
60056,61
108715,286
60041,16
60037,471
60030,136
59992,122
117818,444
117819,336
59981,661
59961,623
59962,434
59911,325
59903,555
59880,249
59875,462
59865,769
59862,1811
59860,631
59859,216
59823,269
59755,1853
59756,1178
59750,404
59739,530
117808,259
59710,818
59711,732
117807,1802
59676,576
70171,475
59654,53
59640,1412
59617,935
59615,112
59601,3503
59570,282
59567,311
59551,42
59552,37
59542,163
59516,104
59513,492
59503,41
59472,111
59466,574
59467,188
59441,8
59436,97
59400,892
59355,147
59344,777
59317,3355
59318,1527
59314,915
59305,0
59288,205
59247,62
59223,163
59215,197
59205,165
59197,107
59097,834
59063,1514
59064,1124
59059,373
59057,3685
59053,13
59042,849
117793,224
70252,148
70230,123
70203,172
70194,331
70137,181
70136,246
61221,309
61222,394
61169,18
61160,170
61161,211
61163,157
61156,90
61157,93
61158,89
61109,447
61104,1016
61096,1940
61089,320
61073,174
61058,112
61037,48
61032,191
61016,1226
60869,142
60866,2673
60868,2130
60805,413
60701,771
60579,166
60535,63
60514,129
60240,1719
60171,34
60149,962
60132,893
60115,750
60071,1186
60060,563
59961,621
59906,868
59903,552
70184,510
59865,767
59862,1810
59861,224
59859,215
59806,655
59756,1176
59749,358
117810,2185
59722,10
59714,37
59710,817
59711,731
59615,110
59559,203
108713,224
59540,146
117741,289
59493,204
59466,573
59405,222
59339,775
59317,3354
59318,1526
59222,782
59216,154
59206,270
59169,251
22950,13
22854,41
70285,60
70232,213
70234,224
70228,101
70230,122
70218,2302
70209,325
70210,286
70203,171
70153,77
67389,49
61260,296
61261,721
61208,39
61174,124
61169,17
61156,88
61157,92
61154,74
61113,131
61104,1013
61105,869
61096,1939
61092,798
61093,2218
61088,595
61086,1502
61080,49
61071,47
61067,38
61055,77
61056,156
61049,1971
61037,47
61032,190
61018,453
61019,256
61017,1556
61007,297
60981,66
60978,244
60907,111
60866,2671
60802,301
60804,320
60769,135
60562,173
60541,838
60539,133
60437,245
60362,46
60306,7
60227,99
60225,384
60226,390
60205,37
60195,164
117825,168
60171,33
115136,283
111723,173
60149,961
60116,697
60112,562
60113,21
60095,564
60092,57
60093,87
117824,4712
60080,438
60072,3183
60073,740
60070,1457
60071,1185
60059,638
60060,561
108714,250
108715,285
117821,271
59981,660
59961,619
59962,433
59906,867
59903,549
59889,38
70184,508
70185,312
59866,727
59862,1807
59859,212
59843,5
59822,9
59823,268
59800,223
59755,1848
59756,1175
59739,527
117810,2183
117809,422
59722,9
59714,36
59710,815
59711,729
59700,194
59703,102
59685,244
59679,304
70171,474
59641,937
113363,243
59617,934
59601,3502
59598,281
59581,112
59570,281
59559,202
108713,223
59551,40
59540,145
59530,70
59520,160
59516,103
59517,11
59503,40
59472,109
59466,571
59467,186
59402,251
59400,891
59343,2073
59317,3351
59256,489
59247,61
59223,162
59208,1077
59209,1275
59203,228
59205,162
59206,269
59199,33
59125,183
59121,170
59113,911
59114,598
59091,86
59062,1285
59042,847
117295,19
117291,15
71496,1
70885,61
70847,7
70849,108
70318,355
70304,17
70232,212
70229,97
70226,553
70217,1811
70218,2300
70209,320
70210,283
70203,169
70204,356
70195,237
70196,200
70191,123
70189,263
70180,245
70157,217
70153,71
70147,2601
70148,1800
70145,233
70135,287
70136,243
70133,239
61260,295
61261,719
61262,1058
61263,853
117847,235
117848,9
117841,39
61249,11
117838,8
61224,341
61225,342
61220,79
61212,47
61208,40
61210,55
61207,258
61192,382
61174,122
61175,176
61173,105
61168,66
61169,14
61170,113
61171,0
61164,236
61165,134
61160,164
61161,206
61162,154
61156,85
61157,91
61159,104
61155,124
61141,1
61133,126
117833,662
61118,6
61108,664
61109,446
61104,1008
61105,865
61102,365
61100,262
61098,444
61096,1933
61097,1306
61092,790
61093,2216
61090,229
61088,592
61086,1500
61080,48
61081,3
61072,115
61073,173
61069,136
61063,687
61064,665
61055,73
61056,154
61057,82
61058,111
61051,823
61052,206
61049,1961
61050,810
61037,45
61035,543
61025,22
61023,149
61018,450
61019,255
61016,1225
61017,1554
61008,683
60981,65
60964,12
60945,1
60921,16
60909,72
60910,130
60869,141
60870,190
60872,143
60866,2660
60868,2121
60802,298
60803,500
60804,318
60767,55
60770,93
60746,74
60689,71
60655,154
60650,18
60645,71
60640,41
60614,2
60607,95
60597,134
60589,17
60590,1
60562,172
60541,836
60537,148
60538,137
60539,134
60540,57
60525,1247
60526,405
60514,128
60501,13
60494,7
60477,5
60446,96
60384,5
60387,5
60323,82
60318,9
60312,68
60313,499
60315,343
60306,8
60278,54
60260,69
60262,111
60258,277
60240,1720
60242,824
60228,285
60230,252
60225,383
60226,389
60208,1
60205,38
60203,337
60193,111
117825,163
60179,80
60171,30
111723,171
111722,276
60160,6
60158,386
60155,184
60149,959
60150,620
60147,1142
60144,274
60141,809
60138,49
60139,0
60135,991
60132,890
60133,337
60122,680
60123,480
60115,746
60116,694
60113,20
60110,164
60104,431
60095,561
60092,52
60086,144
60082,712
60081,699
60080,428
60072,3178
60073,735
60071,1182
60070,1454
60067,2556
60065,381
60066,252
60061,30
60059,626
108714,247
108715,278
60046,10
60041,14
60037,470
60038,219
60029,677
60011,63
60001,265
59991,166
117822,250
117821,268
117817,803
117818,442
117819,335
59985,430
59986,232
59981,659
59982,574
59961,583
59962,420
59955,112
59939,293
59929,4
59916,271
59909,363
59913,391
59906,866
59907,776
59903,538
59904,444
59897,1011
59898,1095
59895,208
59891,379
59874,444
59873,77
70184,507
59865,766
59866,724
117811,825
59861,222
59860,630
59859,183
59843,4
59834,1
59822,7
59823,266
59809,370
59806,654
59795,378
59788,28
59780,210
59769,3
59764,194
59758,219
59760,148
59755,1841
59756,1174
59752,585
59753,374
59749,354
59750,402
59739,526
59740,365
117810,2168
117808,257
59722,7
59717,124
59714,35
59710,811
59711,721
59709,20
117807,1801
59705,320
59697,44
59679,303
59665,59
59659,7
59654,52
59655,160
59640,1408
59641,936
59633,211
113363,242
59619,378
59620,376
59617,930
59612,0
59614,1
59615,107
59609,108
59610,57
59601,3498
59602,2380
59597,523
59581,109
59567,308
108713,222
59555,35
59551,39
59552,36
59549,196
59541,134
59519,269
59520,159
59513,490
59514,488
117742,305
59493,203
107469,378
59482,263
59479,211
59474,1733
59472,106
59466,562
59467,178
59464,141
59459,469
116435,280
59455,3474
59456,2458
59441,3
59435,308
59424,5
59408,321
59409,327
59411,50
59404,407
59406,538
59402,250
59399,620
59400,889
59397,343
108710,182
108711,266
59387,176
59380,382
59381,252
104051,1104
59347,9
59343,2067
59344,771
59339,773
59323,21
59317,3343
59318,1523
59315,608
59311,512
59312,259
59308,252
59309,130
59305,4
59306,197
59301,101
59299,734
59266,4
59263,13
59258,100
59257,390
59254,426
59248,35
59241,120
59236,1
59237,170
59222,781
59223,161
59221,7
59218,578
59215,195
59216,153
59208,1070
59204,257
59206,266
59168,154
59162,89
59152,0
59124,281
59125,181
59119,86
59121,169
59113,910
59097,831
59093,3
59094,2
59091,85
59086,526
59078,561
59079,309
59067,267
59068,156
59062,1283
59064,1123
59060,187
59057,3684
59058,1799
59054,542
59055,282
59052,186
59049,333
59050,288
59042,846
59043,474
59033,122
59034,41
59030,0
59022,588
59023,329
23573,36
22906,1
22907,4
22865,31
3660,2
117305,21
71565,0
70318,354
70315,14
70302,652
70229,96
70209,318
70210,282
70203,168
70196,199
70164,552
70153,70
70147,2600
70135,285
61260,294
117848,8
117841,36
117839,118
61224,339
61225,341
61220,78
61174,121
61176,129
61177,138
61170,112
61160,163
61161,204
61163,156
61157,89
61158,88
61154,73
61132,64
61126,165
61116,23
61108,663
61096,1932
61093,2215
61088,590
61087,1272
61063,684
61064,664
61055,72
61056,152
61058,109
61051,821
61052,205
61049,1958
61050,808
61022,193
60990,157
60991,350
60959,333
60905,184
60866,2655
60868,2118
60802,295
60803,499
60767,52
60741,102
60713,53
60701,770
60563,55
117829,96
60537,147
60520,83
60358,46
60328,250
60322,52
60312,67
60315,342
60267,69
60242,823
60226,388
60206,74
60183,8
60180,141
60171,29
115136,281
60149,955
60122,679
60123,478
60115,743
60116,693
60112,561
60093,86
60086,143
60082,711
60080,423
60072,3177
60073,734
60070,1453
60071,1181
60059,624
60060,557
108715,274
60037,469
60011,62
117822,247
117821,266
117818,440
59961,579
59962,415
59955,111
59911,324
59912,870
59907,775
59903,535
59895,207
59889,37
59874,443
70184,502
70185,311
59865,765
59866,723
59862,1806
59859,174
59843,3
59822,6
59808,574
59755,1839
59752,584
59753,373
59749,353
59750,401
117810,2166
117808,256
59722,6
59718,165
59714,34
59710,808
59711,720
59705,319
59680,214
70171,473
59640,1407
59617,929
59614,0
59615,106
59601,3496
59599,30
59597,522
59571,123
59556,17
59516,101
117741,288
117742,304
59474,1731
59475,1338
59472,104
59466,558
59467,177
59459,468
59455,3473
59435,307
59404,406
59399,618
59400,887
108710,181
59380,381
59343,2066
59344,768
59317,3338
59318,1521
59291,72
59288,204
107430,232
107431,103
117797,89
59247,60
59218,577
59208,1069
59203,227
59198,135
59177,40
59162,88
59124,280
59114,595
59097,830
59098,786
59067,266
59062,1281
59063,1513
59059,371
3782,2
3751,1
70850,114
70315,16
70304,18
70296,575
70297,395
70232,211
70233,232
70235,116
70231,165
70227,386
70222,265
70224,169
70217,1809
70209,315
70203,166
70204,355
70183,259
70163,668
70164,551
70153,69
70147,2599
70136,242
61265,200
61262,1059
117847,234
117848,6
117844,65
117843,91
61224,338
61225,338
61220,77
61222,393
61223,118
61209,6
61206,242
61207,257
61182,52
61184,182
61174,119
61176,128
61168,65
61169,12
61170,111
61160,165
61161,202
61162,153
61163,154
61156,83
61157,88
61158,86
61154,74
61145,58
61132,65
61133,124
61135,52
61126,164
61125,13
61118,4
61114,80
61104,985
61105,833
61101,266
61098,443
61096,1909
61097,1303
61092,789
61091,154
61088,591
61089,319
61086,1499
61070,110
61065,1351
61066,814
61067,37
61063,765
61064,652
61055,69
61056,151
61057,81
61051,818
61049,1956
61050,806
61042,351
61025,23
61022,191
61017,1552
61010,75
61007,296
60990,152
60991,346
60981,63
60978,245
60959,330
60960,567
60961,283
60943,235
60909,71
60905,185
60906,29
60901,7
60866,2641
60868,2429
60819,22
60802,291
60803,498
60805,412
60767,53
60692,86
60656,1
60655,155
60649,2
60645,70
60632,22
60613,60
60614,1
60591,1
60586,4
60579,158
60582,100
60562,171
60563,56
117829,97
60541,833
60542,564
60537,148
60520,81
60517,623
60506,7
60501,12
60439,144
60361,0
60351,223
60327,292
60328,249
60314,338
60304,4
60294,32
60259,67
60239,440
60240,3624
60241,1225
60242,1712
60243,965
60244,287
60225,380
60226,387
60203,336
60202,35
60196,51
117825,158
60171,26
60169,2
60167,286
115135,288
115136,278
60158,384
60159,247
60155,183
60149,953
60150,619
60147,1140
60148,425
60144,272
60138,47
60135,988
60136,203
60132,889
60126,602
60119,866
60115,737
60116,691
60112,559
60113,19
60104,428
60095,560
60096,540
60092,50
60093,84
117824,4711
60086,141
60082,708
60081,695
117823,1118
60080,406
60074,146
60072,3175
60070,1450
60071,1179
60067,2555
60069,1719
60065,380
60066,251
60059,619
60060,555
60057,1
60054,0
108714,245
108715,272
60050,234
60037,466
60038,217
108716,277
117822,245
117821,265
117817,802
117818,438
117819,334
59981,658
59961,562
59962,407
59909,364
59911,325
59906,864
59907,772
59903,531
59897,1008
59898,1094
59891,375
59880,247
59881,158
59874,440
59875,461
70184,503
70185,310
117812,13
59865,764
59866,722
117811,824
59863,319
59862,1801
59861,218
59860,629
59859,163
59843,1
59822,5
59823,267
59808,573
59806,652
59794,149
59779,382
59758,218
59755,1836
59756,1173
59753,372
59749,352
59750,400
59739,524
117810,2163
59722,4
59714,33
59710,806
59711,717
117807,1797
59705,318
59679,302
59674,197
59665,58
59663,75
59655,159
59640,1400
59641,934
59633,212
113363,240
59619,379
59620,375
59617,927
59604,66
59601,3685
59602,2379
59597,521
59598,280
59585,592
59586,388
59573,537
59571,122
59567,307
59559,201
108712,161
59555,34
59551,38
59548,278
59546,64
59540,144
59541,133
59527,37
59528,102
59529,36
59519,268
59520,158
59517,10
117741,287
59502,43
59503,39
59493,201
107469,377
59479,210
59480,60
59477,150
59474,1730
59472,105
59470,7
59466,553
59467,175
59455,3469
59456,2456
59450,1
59451,0
59444,69
59441,4
59437,177
59435,306
59436,98
59427,118
59424,4
59416,986
59417,791
59408,320
59409,326
59404,407
59402,248
59399,617
59400,882
108710,180
108711,265
59394,252
59395,210
59380,377
59359,8
59355,146
59343,2064
59344,763
59334,211
59329,130
59330,152
59332,84
59317,3337
59318,1520
59314,914
59301,100
59302,99
59298,466
59299,733
59290,227
59291,71
107430,228
107431,101
117797,90
59266,3
59248,36
59247,58
59241,121
59236,2
59237,168
59218,576
59219,292
59216,151
59208,1066
59209,1274
59205,161
59206,267
59162,87
59147,2
59124,279
59125,179
59121,168
59114,593
59098,785
59090,458
59086,525
59087,362
59062,1280
59063,1512
59059,370
59057,3680
59054,541
59053,12
59049,332
59042,845
59040,275
59033,119
59022,586
117793,222
27876,19
27877,45
22898,6
118038,19
70318,353
70233,231
70229,95
70222,264
70209,311
70203,164
70191,122
70194,330
70183,258
70153,68
61265,199
117850,432
61263,852
117848,5
117838,7
61224,335
61220,76
61211,91
61180,278
61174,116
61175,175
61168,64
61169,11
61170,110
61161,199
61163,153
61156,77
61157,85
61116,22
61104,983
61105,831
61096,1907
61092,785
61088,588
61055,67
61056,149
61049,1955
61050,805
61041,558
61016,1224
60982,91
60866,2639
60868,2424
60802,289
60803,497
60804,317
60783,133
60767,52
60769,134
60700,474
60678,26
60613,59
60605,288
60542,563
60438,126
60318,7
60259,66
60241,1224
60228,284
60193,110
60187,100
60183,7
60171,25
60167,285
60160,5
60149,951
60150,618
60141,808
60142,584
60123,477
60115,734
60110,163
60092,49
60081,694
60074,145
60072,3174
60070,1449
60059,618
60060,552
108715,269
60046,9
60037,465
117822,243
59961,559
59962,406
117816,22
117814,52
59909,363
59913,388
59907,771
59903,529
70184,501
59863,318
59861,217
59859,161
59846,45
59823,265
59755,1835
59749,350
59739,522
117810,2161
59715,105
59710,802
59711,716
117807,1796
59705,317
59697,43
59689,63
70171,472
117804,30
59640,1398
59641,933
113363,239
59617,925
59618,427
59601,3682
59581,108
59567,305
59556,16
59551,37
59540,143
59529,35
59524,249
59516,100
59514,487
117742,302
107468,362
59477,149
59466,549
59436,97
59402,245
59399,616
59400,880
59380,376
59381,251
59368,5
104051,1103
59343,2063
59344,762
59317,3336
59308,251
59291,70
59290,226
107430,227
107431,99
117800,160
59254,425
59222,780
59208,1060
59209,1273
59197,106
59124,278
59121,166
59091,84
59079,308
59062,1279
59060,186
59042,840
117793,221
22896,22
70440,1
2179,0
70890,0
70877,97
70858,19
70861,13
70849,106
70318,352
70315,33
70316,48
70317,82
70252,147
70228,100
70229,93
70231,164
70217,1808
70218,2299
70209,306
70210,279
70206,460
70203,160
70189,262
70169,298
70163,667
70157,216
70153,62
70147,2597
70144,282
70145,232
70137,180
70135,278
70136,240
70132,362
69911,4
61265,198
61266,241
61260,293
61261,717
117847,233
117848,4
117844,64
117842,305
117843,90
117841,32
117838,4
117837,10
61224,334
61225,337
61221,308
61218,34
61214,52
61215,51
61192,381
61175,174
61169,8
61170,107
61164,234
61165,133
61166,88
61160,162
61161,193
61162,152
61163,152
61156,71
61157,82
61158,83
61159,103
61154,73
61132,64
61134,92
61126,163
61125,12
61116,18
61118,3
61108,662
61104,978
61105,829
61102,364
61101,265
61096,1897
61097,1297
61092,776
61093,2211
61090,228
61088,580
61089,315
61086,1498
61087,1271
61079,73
61080,47
61081,2
61070,109
61063,740
61064,631
61062,20
61055,65
61056,144
61057,80
61058,106
61051,817
61049,1951
61050,803
61041,557
61025,22
61019,252
61016,1223
61017,1551
61010,74
61009,494
61006,772
61007,295
60990,147
60991,340
60981,59
60980,10
60959,325
60960,562
60909,70
60905,183
60906,26
60907,110
60908,227
60866,2630
60868,2417
60851,5
60802,284
60803,494
60804,316
60805,411
60767,50
60768,2
60769,133
60745,73
60710,151
60690,135
60692,84
60651,158
60650,17
60613,58
60617,39
60541,832
60542,558
60525,1243
60520,80
117827,159
60517,621
60465,2
60338,37
60328,248
60318,6
60312,66
60314,337
60308,297
60310,128
60265,123
60260,67
60246,133
60240,3625
60241,1223
60242,1711
60233,129
60228,281
60225,377
60226,384
60217,10
60208,0
60205,35
60206,73
60203,335
60193,111
60194,138
60196,50
60192,36
117825,151
60183,6
115135,287
60160,4
60158,376
60159,246
60150,617
60144,271
60145,230
60135,986
60132,887
60133,334
60126,595
60127,480
60122,674
60123,474
60119,865
60115,730
60116,690
60112,553
60113,18
60109,311
60104,426
60095,554
60092,44
60093,82
60086,140
60082,699
60081,686
60080,374
60074,144
60072,3173
60070,1442
60071,1178
60067,2552
60069,1717
60066,250
60061,29
60059,609
60060,542
60057,0
108714,242
108715,260
60041,10
60037,464
60038,214
60032,51
108716,279
60029,671
60030,131
60007,193
60001,264
117822,240
117821,261
117817,798
59985,428
59981,657
59982,573
59966,177
59963,36
59961,513
59962,384
59937,268
59926,86
59916,270
59912,868
59906,860
59907,768
59903,525
59904,443
70186,437
59897,1003
59898,1092
59891,374
59881,157
59874,438
59875,459
70184,500
70185,308
59865,760
117811,822
59863,317
59862,1791
59861,216
59860,626
59859,118
59845,64
59823,264
59809,368
59803,2
59797,82
59779,377
59780,202
59764,193
59760,147
59755,1826
59756,1168
59752,583
59749,347
59750,399
117810,2147
117809,421
59717,123
59718,164
59714,30
59710,792
59711,708
117807,1792
59705,314
59696,6
59697,42
59689,62
59679,300
59676,572
59671,159
70171,471
70172,45
59664,78
117804,28
117803,15
59640,1387
59641,932
59633,211
113362,471
113363,236
59619,375
59617,918
59618,424
59615,102
59601,3677
59602,2377
59597,520
59598,276
59592,8
59585,564
59586,387
59581,107
59573,535
59570,280
59571,121
59567,300
59559,200
108712,160
108713,221
59555,32
59556,15
59551,36
59548,277
59546,63
59544,288
59545,159
59540,142
59541,131
59528,100
59529,34
59523,391
59524,248
59519,267
59520,157
59516,92
59517,5
59514,486
117741,282
117742,301
59502,38
59503,38
59495,58
