VaryasyonID,Barkod,StokAdedi
41282,6557969070314,0
41284,6557969071243,0
41288,6557969071342,0
41289,6557969071359,0
41290,6557969071366,0
41291,6557969071380,0
42531,6557969071373,0
41292,6557969071496,0
41295,6557969071526,0
41296,6557969073414,0
41297,6557969073421,0
41298,6557969073438,0
41299,6557969073452,0
41300,6557969073476,0
41301,6557969073483,0
41302,6557969073490,0
41303,6557969073506,0
42534,6557969073469,0
41304,6557969073513,0
41307,6557969073544,0
41308,6557969073568,0
41309,6557969073575,0
41310,6557969073582,0
41311,6557969073599,0
41312,6557969073605,0
41313,6557969073612,0
41314,6557969073636,0
41315,6557969073643,0
41316,6557969073650,0
42536,6557969073629,0
41318,6557969112755,0
41319,6557969112762,0
42567,6557969112779,0
41321,6557969112793,0
41322,6557969112809,0
41325,6557969112847,0
41326,6557969112861,0
41327,6557969112878,0
42569,6557969112854,0
43490,6557969112892,0
41329,6557969112915,0
41330,6557969112939,0
42570,6557969112922,0
41331,6557969112946,0
41332,6557969112960,0
41334,6557969112984,0
41335,6557969113127,0
41336,6557969113134,0
42572,6557969113141,0
41337,6557969113189,0
43493,6557969113196,0
43494,6557969113202,0
41342,6557969113301,0
41346,6557969113417,0
41353,6557969114384,0
41354,6557969114391,0
41355,6557969114421,0
41356,6557969114438,0
42580,6557969114414,0
41357,6557969114575,0
41358,6557969114582,0
42584,6557969114568,0
41360,6557969139707,0
41362,6557969139721,0
41363,6557969139745,0
42603,6557969139738,0
41364,6557969139752,0
41367,6557969139790,0
42604,6557969139776,0
41369,6557969139820,0
41372,6557969139851,0
41373,6557969139868,0
41374,6557969139882,0
41375,6557969139899,0
42606,6557969139875,0
41377,6557969141724,0
41378,6557969141748,0
42607,6557969141731,0
41380,6557969141786,0
41381,6557969141793,0
41382,6557969141809,0
42608,6557969141762,0
41387,6557969166413,0
41398,6557969272275,0
41399,6557969272282,0
41400,6557969272299,0
41401,6557969272305,0
41402,6557969272312,0
41403,6557969272329,0
41404,6557969272336,0
41405,6557969272343,0
41406,6557969272350,0
41407,6557969272367,0
41408,6557969272374,0
41409,6557969272381,0
41410,6557969272398,0
41411,6557969272404,0
41412,6557969272411,0
41413,6557969272428,0
41414,6557969272442,0
41415,6557969272459,0
41416,6557969272466,0
42635,6557969272435,0
41417,6557969272473,0
41418,6557969272480,0
41419,6557969272503,0
41420,6557969272510,0
42636,6557969272497,0
42464,6557969037348,0
42465,6557969037355,0
42924,6557969015353,0
42925,6557969015360,0
42929,6557969015407,0
42930,6557969126868,0
42931,6557969130803,0
42932,6557969130810,0
42933,6557969130834,0
42934,6557969130841,0
45949,6557969130827,0
42935,6557969131039,0
45950,6557969131022,0
45951,6557969131046,0
45952,6557969131053,0
45953,6557969131060,0
42938,6557969132241,0
42939,6557969132258,0
42940,6557969140833,0
42941,6557969132265,0
42942,6557969132272,0
42984,6557969074602,0
43481,6557969074596,0
42987,6557969074695,0
42989,6557969074831,0
42994,6557969074923,0
43001,6557969112618,0
43005,6557969112694,0
43006,6557969074312,0
43007,6557969074329,0
43008,6557969074343,0
43009,6557969074350,0
45935,6557969074336,0
43010,6557969074367,0
43011,6557969074374,0
43012,6557969074398,0
43013,6557969074404,0
45936,6557969074381,0
43014,6557969074411,0
43015,6557969074428,0
43016,6557969074435,0
45937,6557969074442,0
45938,6557969074459,0
43402,6557969296271,0
43405,6557969296318,0
43407,6557969296349,0
43406,6557969296325,0
45924,6557969296332,0
45925,6557969296356,0
43411,6557969043554,0
43464,6557969015049,0
43466,6557969082492,0
43467,6557969015162,0
43468,6557969082522,0
43469,6557969015209,0
43470,6557969015223,0
43473,6557969140864,0
43477,6557969019771,0
43482,6557969074640,0
43483,6557969074749,0
43484,6557969074794,0
43486,6557969082584,0
43495,6557969150245,0
43496,6557969150252,0
43497,6557969150276,0
43498,6557969150283,0
45947,6557969150269,0
43584,6557969014288,0
43585,6557969040119,0
43586,6557969014318,0
43587,6557969014325,0
43588,6557969014349,0
43616,6557969309377,0
43617,6557969309384,0
43618,6557969309391,0
43619,6557969309407,0
43620,6557969309414,0
43621,6557969309421,0
43622,6557969309438,0
43623,6557969309445,0
43624,6557969309452,0
43625,6557969309469,0
43626,6557969309476,0
43627,6557969309483,0
43628,6557969309490,0
43629,6557969309506,0
43630,6557969309513,0
43631,6557969309520,0
43632,6557969309537,0
43633,6557969309544,0
43634,6557969309551,0
43635,6557969309568,0
43636,6557969309575,0
43637,6557969309582,0
43638,6557969309599,0
43639,6557969309605,0
43640,6557969309612,0
43641,6557969309629,0
43642,6557969309636,0
43643,6557969309643,0
43644,6557969309650,0
43645,6557969309667,0
43646,6557969309674,0
43647,6557969309681,0
43648,6557969309698,0
43649,6557969309704,0
43650,6557969309711,0
43654,6557969309773,0
43655,6557969309780,0
43656,6557969309797,0
43657,6557969309803,0
43658,6557969309810,0
43659,6557969309827,0
43660,6557969309834,0
43661,6557969309841,0
43662,6557969309858,0
43663,6557969309865,0
43664,6557969309872,0
43665,6557969309889,0
43666,6557969309896,0
43667,6557969309902,0
43668,6557969309919,0
43669,6557969309926,0
43670,6557969309933,0
43671,6557969309940,0
43672,6557969309957,0
43673,6557969309964,0
43991,6557969131268,0
44265,6557969121146,0
44267,6557969121177,0
44266,6557969121160,0
45945,6557969121139,0
45946,6557969121153,0
44535,6557969049242,0
44536,6557969049259,0
44537,6557969049266,0
44538,6557969049273,0
45088,6557969482117,0
46065,6557969482100,0
45089,6557969482162,0
46066,6557969482179,0
46067,6557969482186,0
46068,6557969482193,0
45090,6557969482216,0
46069,6557969482209,0
46070,6557969482230,0
46071,6557969482247,0
45091,6557969482261,0
46072,6557969482278,0
46073,6557969482285,0
46074,6557969482292,0
45092,6557969482315,0
46075,6557969482308,0
46077,6557969482339,0
46078,6557969482346,0
45093,6557969482360,0
46079,6557969482353,0
46081,6557969482384,0
46082,6557969482391,0
45094,6557969482414,0
46083,6557969482407,0
46085,6557969482438,0
46086,6557969482445,0
45095,6557969482469,0
46087,6557969482452,0
46088,6557969482476,0
46089,6557969482483,0
46090,6557969482490,0
45096,6557969482513,0
46091,6557969482506,0
46092,6557969482520,0
46093,6557969482537,0
46094,6557969482544,0
45118,6557969143049,0
45119,6557969143056,0
45120,6557969143063,0
45121,6557969143070,0
45122,6557969143162,0
45123,6557969143179,0
45124,6557969143186,0
45125,6557969143193,0
45126,6557969140918,0
45127,6557969140925,0
45128,6557969140932,0
45129,6557969140949,0
45130,6557969140956,0
45131,6557969140963,0
45132,6557969140970,0
45133,6557969140987,0
23368,6557969005231,5
27621,6557968959641,0
23584,6557968963440,3
23873,6557968994079,1
23929,6557968996486,6
23936,6557968996622,2
24026,6557968998343,9
42827,6557968999906,2
24261,6557969003787,3
24325,6557969009178,5
24555,6557968918068,0
24556,6557968918075,0
24558,6557968918099,0
24559,6557968918105,0
24577,6557969011898,0
24578,6557969011911,0
24579,6557969011928,0
24580,6557969011935,0
33364,6557969011904,0
24602,6557968908243,2
26216,6557969060018,3
26794,6557969163061,9
26799,6557969163115,7
26862,6557969163382,21
31806,6557969068236,1
31855,6557969059883,0
33338,6557969165454,6
33339,6557969165461,5
33342,6557969169681,0
34386,6557969149065,8
42337,6557969092354,2
34410,6557969103654,0
41070,6557969029664,0
41071,6557969029671,0
42120,6557969029688,0
42121,6557969029695,0
42122,6557969029701,0
41075,6557969030080,0
41076,6557969030097,0
41077,6557969030103,0
42145,6557969030066,0
42146,6557969030073,0
41078,6557969030134,0
41079,6557969030141,0
41080,6557969030158,0
42147,6557969030110,0
42148,6557969030127,0
41087,6557969035610,0
41088,6557969035627,0
42211,6557969035580,0
42212,6557969035597,0
42213,6557969035603,0
41507,6557969208489,11
43843,6557969196236,1
41535,6557969241332,4
42130,6557969029862,0
42131,6557969029879,0
42132,6557969029886,0
42133,6557969029893,0
42134,6557969029909,0
42135,6557969029961,0
42136,6557969029978,0
42137,6557969029985,0
42138,6557969029992,0
42139,6557969030004,0
42140,6557969030011,0
42141,6557969030028,0
42142,6557969030035,0
42143,6557969030042,0
42144,6557969030059,0
43192,6557969305447,3
43682,6557969307632,4
43684,6557969286999,0
45886,6557969287002,1
45896,6557969307946,0
43721,6557969307052,1
46032,6557969307311,0
46033,6557969307328,0
43806,6557969308936,0
43840,6557969308943,0
44034,6557969192870,1
44105,6557969236505,3
44355,6557969290354,0
44277,6557969222041,0
44427,6557969260869,0
44428,6557969260876,0
44563,6557969262467,0
44578,6557969317440,4
44581,6557969317488,8
45048,6557969194133,13
45114,6557969282212,0
45631,6557969203231,0
45216,6557969224298,4
45440,6557969174104,0
46215,6557969496909,2
45659,6557969286463,6
45789,6557969276136,1
45807,6557969319413,6
45839,6557969492567,3
46157,6557969206799,2
46159,6557969483886,6
46182,6557969488454,1
46193,6557969307670,8
46197,6557969307786,2
46200,6557969307816,3
46201,6557969212424,0
46202,6557969212523,1
46203,6557969221631,2
46204,6557969224915,6
46205,6557969221655,4
46207,6557969224939,6
46208,6557969221693,4
22719,6557968863757,5
23195,6557969006313,1
23196,6557969006320,8
23197,6557969006337,4
23306,6557968916330,4
23307,6557968916347,5
23308,6557968916354,6
23309,6557968916361,6
23310,6557968916378,3
23311,6557968916385,4
23313,6557968916408,5
26280,6557968959733,1
30262,6557968960722,1
23739,6557968973715,13
23740,6557968973739,11
23817,6557968992198,1
23922,6557968996400,3
26303,6557968999159,2
24035,6557968999128,8
24190,6557969001882,3
24192,6557969001912,0
24265,6557969003848,0
24266,6557969003862,0
24267,6557969003893,0
24270,6557969003954,0
24271,6557969003961,1
25733,6557969003886,0
42842,6557969003909,0
42843,6557969003916,0
42844,6557969003947,0
24323,6557969009130,3
24376,6557969010235,0
35211,6557969011249,21
25076,6557969011263,24
25082,6557969011324,35
25098,6557968994109,18
25101,6557968994147,6
25102,6557968994154,6
25103,6557968994178,3
42920,6557968994185,3
26799,6557969163115,6
43176,6557969304488,4
26864,6557969163405,16
26862,6557969163382,20
26860,6557969163368,38
26859,6557969163351,55
26872,6557969163818,26
26871,6557969163801,17
31735,6557969132630,7
32604,6557969093221,2
41693,6557969093252,0
41703,6557969098240,1
32817,6557969146194,0
33341,6557969169674,1
33344,6557969165546,6
41724,6557969100479,1
33895,6557969111086,5
33945,6557969147382,3
34081,6557969179086,7
34387,6557969149072,6
41055,6557969252833,11
41505,6557969274781,1
41507,6557969208489,8
44308,6557969208496,6
44309,6557969208502,5
44310,6557969208519,5
44311,6557969208526,8
45963,6557969479773,1
41510,6557969230381,0
44314,6557969230398,7
44713,6557969227855,5
41531,6557969243084,4
41533,6557969241233,16
41535,6557969241332,5
46099,6557969245675,9
41539,6557969245736,4
46103,6557969245743,3
41547,6557969246597,4
41548,6557969246641,6
41549,6557969246696,2
42644,6557969292204,3
43616,6557969309377,10
43617,6557969309384,10
43618,6557969309391,5
43619,6557969309407,5
43620,6557969309414,5
43621,6557969309421,8
43622,6557969309438,8
43623,6557969309445,4
43624,6557969309452,4
43625,6557969309469,4
43626,6557969309476,8
43627,6557969309483,8
43628,6557969309490,4
43629,6557969309506,4
43630,6557969309513,4
43631,6557969309520,10
43632,6557969309537,10
43633,6557969309544,5
43634,6557969309551,4
43635,6557969309568,5
43636,6557969309575,6
43637,6557969309582,6
43638,6557969309599,3
43639,6557969309605,3
43640,6557969309612,3
43641,6557969309629,24
43642,6557969309636,24
43643,6557969309643,12
43644,6557969309650,12
43645,6557969309667,12
43646,6557969309674,16
43647,6557969309681,16
43648,6557969309698,8
43649,6557969309704,8
43650,6557969309711,8
43654,6557969309773,16
43655,6557969309780,16
43656,6557969309797,8
43657,6557969309803,8
43658,6557969309810,8
43659,6557969309827,6
43660,6557969309834,6
43661,6557969309841,3
43662,6557969309858,3
43663,6557969309865,3
43664,6557969309872,22
43665,6557969309889,22
43666,6557969309896,11
43667,6557969309902,11
43668,6557969309919,11
43669,6557969309926,8
43670,6557969309933,8
43671,6557969309940,4
43672,6557969309957,4
43673,6557969309964,4
46035,6557969307359,2
43828,6557969308707,0
43850,6557969298237,0
43851,6557969298251,0
43852,6557969298299,0
43853,6557969298312,0
43854,6557969298336,0
43855,6557969298350,0
43856,6557969298374,0
43889,6557969296677,4
43929,6557969175545,23
43932,6557969175583,12
43933,6557969175606,5
43934,6557969175620,10
43942,6557969298398,0
43943,6557969298411,0
43944,6557969298435,0
43945,6557969298459,0
43946,6557969298473,0
43947,6557969298497,0
43948,6557969298510,0
43949,6557969298534,0
43950,6557969298558,0
43951,6557969298572,0
43952,6557969298596,2
44004,6557969291412,30
44009,6557969291665,3
44034,6557969192870,0
44056,6557969213681,3
44057,6557969296363,3
44058,6557969296370,2
44059,6557969296394,2
44061,6557969291559,3
44062,6557969291566,1
44173,6557969267820,4
44202,6557969290675,0
44204,6557969290774,0
44207,6557969290828,4
44212,6557969290323,7
44352,6557969290316,0
44214,6557969288412,5
44420,6557969288405,0
44216,6557969290422,0
44220,6557969290507,2
44221,6557969288467,0
44222,6557969288511,0
44223,6557969290521,0
44791,6557969290514,0
44224,6557969290576,8
44598,6557969290583,4
44599,6557969290590,3
44225,6557969297278,0
44226,6557969297414,0
44228,6557969297438,0
44230,6557969297452,0
44363,6557969270936,14
44447,6557969185728,1
44524,6557969317587,2
44525,6557969317594,7
46030,6557969286630,1
44597,6557969288559,0
44746,6557969182710,7
44748,6557969182734,11
45982,6557969182895,3
44946,6557969255803,6
44947,6557969255841,9
46051,6557969255810,5
46052,6557969255827,3
46053,6557969255834,3
44959,6557969256084,8
44960,6557969256091,9
44982,6557969481776,2
45078,6557969281741,1
45526,6557969226346,2
45212,6557969378632,1
45638,6557969378595,0
45521,6557969215845,4
45372,6557969252208,4
45376,6557969306703,3
45400,6557969202197,5
45417,6557969193693,3
45418,6557969193709,5
45662,6557969286494,2
45664,6557969286517,3
45699,6557969456811,2
45732,6557969237656,2
45733,6557969237663,2
45735,6557969241950,2
45738,6557969237700,3
45739,6557969237717,5
45744,6557969242001,2
45747,6557969242056,2
45750,6557969306642,2
45784,6557969278659,3
46181,6557969488430,0
46201,6557969212424,4
46203,6557969221631,5
46204,6557969224915,5
46205,6557969221655,11
46208,6557969221693,3
23117,6557969004203,4
23168,6557969005736,0
23169,6557969005743,3
23237,6557969020661,0
23885,6557968994826,2
24286,6557969004821,6
42900,6557968994314,1
26864,6557969163405,15
26863,6557969163399,12
26862,6557969163382,18
26869,6557969163788,39
42651,6557969292273,1
43183,6557969305348,1
44598,6557969290583,3
23021,6557968956510,2
23148,6557969004968,12
23528,6557968950822,3
42791,6557968963549,1
24110,6557969000502,3
24401,6557969011515,2
26553,6557969040744,12
24553,6557969151044,11
24634,6557968969954,2
24662,6557969070185,0
26864,6557969163405,14
26869,6557969163788,38
31805,6557969068212,0
33945,6557969147382,2
34414,6557969145784,6
42706,6557969094129,1
35054,6557969162811,6
35167,6557969162965,4
43421,6557969121917,0
40993,6557969152843,0
42649,6557969292259,3
43073,6557969064948,4
43919,6557969173435,6
44783,6557969290637,1
44793,6557969290880,0
44212,6557969290323,5
44352,6557969290316,1
44354,6557969290347,0
46515,6557969290606,0
44234,6557969288917,0
44279,6557969222065,2
45207,6557969378571,1
45208,6557969378588,3
45324,6557969483978,4
45367,6557969368978,0
45498,6557969484548,2
45646,6557969224878,1
45738,6557969237700,4
45742,6557969254660,0
45754,6557969489611,9
45755,6557969489628,6
45828,6557969484647,3
46226,6557969194034,2
46246,6557969495520,2
46410,6557969495513,1
46259,6557969285091,3
22716,6557968863726,3
22717,6557968863733,6
22718,6557968863740,4
22719,6557968863757,4
22721,6557968863771,2
22722,6557968863788,7
22724,6557968863801,2
23125,6557969004319,1
23159,6557969005095,4
23278,6557968914268,0
23280,6557968914282,1
33271,6557968914251,0
23296,6557968914541,4
23311,6557968916385,3
23313,6557968916408,4
23376,6557968930732,4
23377,6557968930749,5
23400,6557968932149,10
23537,6557968959535,21
23592,6557968963532,3
26285,6557968964379,5
26284,6557968964362,3
23641,6557968964317,1
23686,6557968966687,1
35232,6557968966960,0
23705,6557968973135,4
23706,6557968973142,3
23717,6557968973326,1
23885,6557968994826,1
23951,6557968996943,8
24020,6557968998268,10
24215,6557969002230,11
24261,6557969003787,1
24271,6557969003961,0
24272,6557969003978,0
24378,6557969010259,1
25877,6557969010174,2
24387,6557969010402,2
24430,6557969024966,8
29521,6557969040775,3
24488,6557969136461,7
24599,6557968908212,6
24639,6557969009741,1
24641,6557969009765,1
24661,6557969070178,0
42895,6557969070161,7
24667,6557968934402,1
35172,6557968934396,2
35173,6557968934419,2
35174,6557968934426,1
35175,6557968934433,10
24668,6557968934457,3
35176,6557968934488,7
31509,6557968934525,1
31508,6557968934518,1
31507,6557968934495,2
24670,6557968934556,1
31500,6557968934594,7
24671,6557968934600,4
35216,6557968934624,3
35240,6557968934631,13
31499,6557968935850,1
24679,6557968935898,4
24680,6557968935904,4
24681,6557968935911,2
24682,6557968935942,2
24683,6557968935959,3
35225,6557968935980,1
24684,6557968936093,2
24685,6557968936109,20
35177,6557968936116,7
35178,6557968936123,10
24686,6557968936147,17
24687,6557968936161,1
24689,6557968936185,5
35179,6557968936154,3
24690,6557968936192,2
24692,6557968936222,5
24693,6557968936239,11
24694,6557968936246,3
35243,6557968936284,4
42921,6557968936277,3
31518,6557968936291,2
24695,6557968936307,16
24696,6557968936321,7
35180,6557968936338,10
31492,6557968936840,2
24697,6557968936857,1
24698,6557968936864,2
24699,6557968936888,15
35230,6557968936871,4
31494,6557968936932,9
31493,6557968936895,4
24700,6557968936901,10
24701,6557968936918,5
24704,6557968986395,3
24705,6557968986401,7
24706,6557968986418,2
35181,6557968986425,8
24708,6557968936956,13
24710,6557968936970,5
24711,6557968936987,2
24712,6557968936994,2
24713,6557968937007,7
24714,6557968937014,1
24715,6557968937021,5
24716,6557968937038,6
26354,6557968937137,3
24717,6557968937106,6
24718,6557968937113,5
24719,6557968937342,6
24720,6557968937359,1
24721,6557968937366,4
31498,6557968937465,1
24723,6557968937441,4
24724,6557968937458,1
31481,6557968986357,3
24727,6557968986340,3
26044,6557968986371,3
31484,6557968937618,4
24729,6557968937601,4
35184,6557968937632,2
24730,6557968937649,1
24731,6557968937656,2
24733,6557968937670,1
24734,6557968937687,3
31486,6557968937731,2
31485,6557968937717,3
24736,6557968937700,1
24737,6557968937724,1
24739,6557968986197,10
24740,6557968986203,7
24741,6557968986210,1
24742,6557968986227,10
24743,6557968937793,9
24744,6557968937809,2
24745,6557968937816,9
24746,6557968937830,1
35185,6557968937823,2
24748,6557968986241,4
24749,6557968986258,2
24750,6557968986265,2
24751,6557968986272,5
24752,6557968937847,5
24753,6557968937854,5
43157,6557968937878,2
24757,6557968986296,9
24758,6557968986302,8
35186,6557968986326,8
35241,6557968986319,3
24760,6557968939421,3
24761,6557968939445,3
24762,6557968939452,9
25872,6557968939438,1
24764,6557968939476,9
24765,6557968939483,1
24766,6557968939490,3
24768,6557968939520,2
24769,6557968939537,1
24771,6557968939551,8
31506,6557968939575,8
24772,6557968939568,12
24773,6557968939582,41
24774,6557968939599,15
35191,6557968939605,4
24776,6557968939674,1
24777,6557968939681,7
24778,6557968939698,2
24779,6557968939704,5
27047,6557968939803,6
24780,6557968939766,2
24781,6557968939773,4
24782,6557968939780,3
24783,6557968939810,3
24784,6557968939827,4
24786,6557968939841,2
24787,6557968939858,2
24789,6557968939872,2
24791,6557968939896,1
24792,6557968939902,3
24793,6557968939919,7
24795,6557968939933,3
24796,6557968939940,3
24797,6557968939957,5
24799,6557968939971,1
24801,6557968939995,1
24802,6557968940007,3
26360,6557968941066,4
26359,6557968941035,9
26358,6557968941028,8
24803,6557968941042,4
24804,6557968941059,2
26361,6557968941134,5
24805,6557968941141,1
24806,6557968941158,4
24807,6557968941165,11
24808,6557968941189,10
24809,6557968941196,2
24810,6557968941202,1
24811,6557968941219,1
24812,6557968941271,6
24813,6557968941288,6
24815,6557968941301,1
24816,6557968941318,2
31491,6557968941462,5
24817,6557968941424,1
26056,6557968941431,5
35193,6557968941455,4
24819,6557968941523,2
24821,6557968941547,1
24822,6557968941554,1
24823,6557968941561,3
24825,6557968941585,6
24826,6557968941615,4
26070,6557968941592,1
24827,6557968941776,1
24828,6557968941783,6
24829,6557968941790,4
24830,6557968941806,1
24831,6557968941813,10
24832,6557968941820,1
24833,6557968941837,2
24834,6557968941844,1
24838,6557968941936,2
24839,6557968941943,5
24841,6557968941967,1
24843,6557968942056,7
24844,6557968942063,3
24845,6557968942087,2
24846,6557968942094,2
24847,6557968942100,6
24849,6557968942131,5
24851,6557968942155,2
24855,6557968942193,1
24856,6557968942209,4
24857,6557968942216,3
24859,6557968942230,1
24860,6557968942513,5
24861,6557968942520,2
24862,6557968942537,4
24863,6557968942544,5
24864,6557968942551,13
24865,6557968942568,9
24866,6557968942575,13
24867,6557968942599,15
33325,6557968942582,1
35194,6557968942605,18
24868,6557968998985,8
24869,6557968998992,4
44861,6557968999029,5
24873,6557968942643,10
24874,6557968942650,16
35217,6557968942612,3
24875,6557968942667,8
24877,6557968942681,7
24879,6557968942704,15
24880,6557968942728,5
35218,6557968942742,5
35229,6557968942759,11
42954,6557968942711,3
24882,6557968942766,5
24883,6557968942773,1
24885,6557968942797,3
24886,6557968942803,7
24887,6557968942810,13
24888,6557968942827,1
24889,6557968942834,2
24890,6557968942841,3
35195,6557968942858,6
24891,6557968942865,2
24892,6557968942872,6
24893,6557968942889,2
24895,6557968942902,8
24902,6557968942971,5
44863,6557968971858,1
24906,6557968943701,1
24907,6557968943718,1
24908,6557968943725,2
24910,6557968943749,4
31505,6557968943770,1
35196,6557968943794,1
35222,6557968943787,1
27048,6557968986500,2
24917,6557968986487,5
24918,6557968986494,10
24919,6557968986517,4
24920,6557968986524,5
24921,6557968986531,2
24922,6557968986548,10
24923,6557968986555,6
24924,6557968986562,3
26735,6557968986609,3
24926,6557968986586,3
24927,6557968986593,4
24928,6557968986623,1
24930,6557968986647,16
24931,6557968986654,5
24932,6557968986661,2
24933,6557968986678,2
26737,6557968986722,3
24934,6557968986685,2
24935,6557968986715,1
35197,6557968986708,2
24936,6557968986739,2
24938,6557968986753,2
24939,6557968986777,8
24946,6557968989730,1
24947,6557968989747,2
24950,6557968986838,14
24952,6557968986852,3
24953,6557968986869,5
24954,6557968986876,11
31516,6557968986906,1
24956,6557968986890,11
24957,6557968986913,5
24958,6557968986920,2
28503,6557968987101,2
24960,6557968987095,8
24961,6557968987118,1
24962,6557968987125,2
24964,6557968989686,9
24965,6557968989693,4
24967,6557968989716,3
24969,6557968987149,1
33393,6557968987170,1
24980,6557968987347,1
24981,6557968987385,5
24982,6557968987392,2
24983,6557968987408,2
24984,6557968987415,4
24985,6557968987422,6
25003,6557968987736,3
25006,6557968987767,1
25007,6557968987774,2
25010,6557968987811,2
41498,6557968987781,2
26367,6557968977416,3
26366,6557968977409,2
26365,6557968977393,1
25012,6557968977379,2
25013,6557968977386,4
25015,6557968977430,3
25016,6557968977447,2
25017,6557968977461,9
25851,6557968977454,1
25018,6557968977508,10
26062,6557968977485,6
44864,6557968977515,8
25019,6557968977522,2
25020,6557968977539,6
25853,6557968977553,34
25854,6557968977560,27
25021,6557968986135,1
25022,6557968986142,3
26045,6557968986166,5
26080,6557968986173,7
25026,6557968977720,1
25027,6557968977737,1
25029,6557968977768,4
25030,6557968977775,1
25031,6557968977782,2
44865,6557968977805,2
26405,6557968976853,11
25033,6557968976822,21
26063,6557968976839,30
25035,6557968976877,3
25036,6557968976884,7
31672,6557968976891,2
31673,6557968976914,3
26407,6557968977003,5
26406,6557968976983,2
25037,6557968976990,3
25038,6557968977010,7
25039,6557968977027,42
25040,6557968977034,44
25041,6557968977041,42
25045,6557968977096,7
25048,6557968977140,5
25856,6557968977157,7
25857,6557968977164,17
25049,6557968977188,3
25051,6557968978123,7
25052,6557968978130,1
25053,6557968978147,16
25054,6557968978161,18
35219,6557968978154,2
25055,6557968978178,4
35202,6557968978185,1
35204,6557968978215,9
35223,6557968978208,5
25056,6557968978222,1
25058,6557968978246,3
26046,6557968978253,4
35205,6557968978260,7
25070,6557969011164,1
25071,6557969011188,0
25072,6557969011195,0
25073,6557969011201,0
35210,6557969011218,0
25075,6557969011232,18
35211,6557969011249,18
25076,6557969011263,23
25077,6557969011270,25
25078,6557969011287,25
25079,6557969011294,11
26368,6557969011331,10
25080,6557969011300,25
25081,6557969011317,28
25082,6557969011324,28
25083,6557969011348,30
25084,6557969011355,27
25085,6557969011362,29
25086,6557969011379,16
25087,6557969011386,30
25088,6557969011393,27
25089,6557969011409,31
25104,6557968994192,15
25106,6557968994215,8
25108,6557968994246,1
25109,6557968994253,1
25122,6557968995748,1
41500,6557968995809,2
25136,6557968996004,6
25739,6557968907956,1
25740,6557968907963,1
25742,6557968907994,1
25835,6557968939124,1
35188,6557968939117,2
35189,6557968939155,7
25838,6557968939223,4
25839,6557968939230,2
25840,6557968939247,4
25841,6557968939254,6
31496,6557968941417,8
25842,6557968941370,7
25843,6557968941387,20
25844,6557968941394,32
25845,6557968941400,2
25846,6557968941479,8
25847,6557968941486,1
25848,6557968941493,2
25849,6557968941509,17
25850,6557968941516,19
26040,6557969003084,7
26450,6557968939407,2
26448,6557968939360,2
26051,6557968939377,17
35190,6557968939384,6
26052,6557968939728,11
31969,6557968939735,9
31970,6557968939742,32
31971,6557968939759,107
26055,6557968941332,1
26076,6557968941325,10
26077,6557968941349,8
26078,6557968941356,6
26079,6557968941363,10
27161,6557968986975,1
27160,6557968986968,1
27159,6557968986951,1
27158,6557968986937,1
26057,6557968986944,1
27651,6557968987064,1
27649,6557968987033,2
26058,6557968987040,10
26404,6557968939612,5
26074,6557968939650,9
35226,6557968939629,9
26455,6557968939049,7
26454,6557968939032,8
26453,6557968939018,12
35187,6557968939056,8
26322,6557969151402,2
26447,6557968939001,19
26446,6557968938998,3
26445,6557968938981,2
26444,6557968938967,39
35242,6557968938974,1
26691,6557969155653,2
26796,6557969163085,9
26798,6557969163108,8
45859,6557969304341,9
26865,6557969163412,8
26864,6557969163405,10
26863,6557969163399,11
26862,6557969163382,14
26861,6557969163375,23
26872,6557969163818,25
26869,6557969163788,37
31663,6557968993324,2
31818,6557969088395,1
32027,6557968978284,106
32026,6557968978277,114
32028,6557968978291,57
32671,6557969125069,2
32677,6557969125205,3
32769,6557969057834,9
32771,6557969057858,6
32773,6557969057872,12
43395,6557969041529,1
33097,6557969041499,1
33098,6557969041505,1
33099,6557969041512,1
33334,6557969169643,5
33336,6557969169667,3
33339,6557969165461,4
33340,6557969165478,4
33341,6557969169674,0
33470,6557969100455,5
33645,6557969060568,5
33706,6557969068731,0
33730,6557969069301,4
41916,6557969079089,0
33757,6557969078686,1
33795,6557969084373,6
41985,6557969147245,3
33943,6557969147351,2
33952,6557969147498,4
33953,6557969147504,2
33954,6557969147511,0
33955,6557969147528,0
33956,6557969147535,0
33957,6557969147559,0
34042,6557969177648,6
34199,6557969134023,1
44181,6557969149140,0
34413,6557969145777,6
34423,6557969149379,7
45008,6557969121900,3
41010,6557969055588,0
41011,6557969055595,0
41012,6557969055601,0
41013,6557969055618,0
41014,6557969055625,0
41015,6557969055632,0
41016,6557969055656,0
42064,6557969252918,1
41145,6557969103364,1
41473,6557968918235,1
46432,6557969274804,1
44308,6557969208496,5
44313,6557969208540,12
41512,6557969231449,0
45971,6557969231494,1
45991,6557969185087,2
46211,6557969227527,0
46446,6557969243145,2
46447,6557969243152,1
41538,6557969245682,8
46099,6557969245675,11
46100,6557969245699,5
46101,6557969245705,3
46102,6557969245712,3
41539,6557969245736,6
46103,6557969245743,4
46104,6557969245750,2
46511,6557969245729,3
41540,6557969245866,5
46105,6557969245859,5
46106,6557969245873,1
46107,6557969245880,2
46108,6557969245897,2
41541,6557969245910,2
41542,6557969246153,6
44532,6557969246160,2
