product_id,stok_kodu,miktar
9248,BKO1664,2
8193,BKP1058,10
7581,BB973,3
7390,BLZ105,11
7195,EB748,31
7194,EB747,12
7156,EB741,2
6717,BB907,14
6715,BB905,10
6421,EB941,2
6408,EB861,12
6396,EB849,3
5739,BB694,8
3856,BKP604,3
3836,BKP577,3
3164,BB420,4
737,BB190,6
29337,BK2482,9
29313,BK2458,11
29132,HH1022-KS,7
29108,HH998-KS,6
28960,EB2500-KS,6
28955,EB2495-KS,3
28947,EB2487-KS,7
28944,EB2484-KS,8
28943,EB2483-KS,8
28942,EB2482-KS,2
28936,EB2476-KS,5
28929,EB2469-KS,5
28856,BK2419,14
28824,HH956-KS,11
28818,HH950-KS,20
28582,EB2363-KS,12
28574,EB2355-KS,11
28563,BB2406-KS,7
28560,BB2403-KS,3
28547,BB2390-KS,10
28519,EB2339,6
28469,ES1478-KS,10
28324,EB2261-KS,23
28310,EB2247-KS,7
28284,BK2401,12
28204,BK2386,12
28158,BY840-KS,28
28137,BKP4236-KS,3
28114,ES1409-KS,3
28032,BS1933-KS,5
28013,BKO4085-KS,3
28012,BKO4084-KS,12
28010,BKO4082-KS,2
28005,BKO4077-KS,3
28004,BKO4076-KS,4
27911,BY822-KS,17
27909,BY820-KS,9
27905,BY816-KS,21
27839,BKO4054-KS,6
27837,BKO4052-KS,4
27836,BKO4051-KS,4
27801,ES1362-KS,9
27785,ES1346-KS,8
27731,ES1317-KS,4
27717,ES1303-KS,8
27675,BS1912-KS,5
27645,BS1882-KS,2
27624,CBS358-KS,12
27592,ERK629-KS,19
27554,ERK591-KS,10
27483,BKO4043-KS,15
27290,EB2164-KS,3
27240,BKO4020-KS,2
27138,BKO4010-KS,2
27021,EY226-KS,11
26965,BKO4001-KS,29
26959,BS1853-KS,12
26928,BKO3985-KS,5
26925,BKO3982-KS,25
26924,BKO3981-KS,25
26909,BKO3966-KS,13
26900,BKO3957-KS,2
26888,BKO3945-KS,2
26886,BKO3943-KS,2
26800,BKO3922-KS,18
26774,SN439-KS,3
26773,SN438-KS,14
26758,SN423-KS,13
26752,SN417-KS,15
26741,SN406-KS,13
26725,SN391-KS,7
26718,SN385-KS,4
26604,BKO3915-KS,4
26432,BK2255,0
26343,SCB1016-KS,24
26088,BKO3857-KS,15
25904,EB1916,10
25816,BKP3946,9
25810,BKP3941,9
25571,EB1862,5
25494,EY221,3
25139,BS1646,12
24914,BKO3771,3
24884,EY215,4
24657,BKO3692,5
24563,BKO3592,6
24448,EB1738,4
24369,EB1709,12
24319,EB1693,6
24189,BRS279,20
24141,BRS231,15
24127,BRS216,21
23587,TSH944,14
23571,TSH927,5
23537,TSH905,13
23039,EB1565,3
22997,EB1523,7
22988,EB1514,2
22986,EB1513,9
22500,TSH834,3
22092,SPK122,9
21558,EB1380,16
21355,EB1364,2
21095,ERK343,13
20897,SN341,11
20890,SN334,7
20886,SN330,2
20878,SN322,10
20875,SN319,18
20869,SN313,12
20846,SN310,8
19183,BB1491,4
18761,BKP2674,6
18562,EY170,4
17860,EY132,13
17850,EY122,8
17654,SC247,15
16226,SN270,2
13534,HZM107,280
13139,BKO2379,1
10753,"Clariss Kutu",209
9977,MSK101,10
9596,BKP1317,3
8180,BLZ115,49
7390,BLZ105,12
7388,BLZ103,10
7387,BLZ102,33
7386,BLZ101,28
7193,EB746,12
6972,AN131,4
6408,EB861,11
6343,AN204,3
6315,AN200,2
6275,AN189,2
4384,BKO984,3
29340,BK2485,11
29332,BK2477,7
29329,BK2474,11
29324,BK2469,10
29127,HH1017-KS,7
29115,HH1005-KS,7
29096,HH986-KS,7
29061,BYK1035-KS,6
28997,BYK971-KS,46
28964,EB2504-KS,1
28955,EB2495-KS,2
28944,EB2484-KS,7
28936,EB2476-KS,3
28928,EB2468-KS,12
28927,EB2467-KS,2
28913,EB2453-KS,10
28904,ERK680,2
28897,ERK673,2
28887,BK2450,3
28881,BK2444,12
28859,BK2422,2
28858,BK2421,11
28857,BK2420,12
28847,BB2437-KS,15
28842,BB2432-KS,14
28831,HH963-KS,2
28819,HH951-KS,17
28813,HH945-KS,17
28763,BB2416-KS,2
28762,BB2415-KS,5
28754,BKO4175-KS,16
28669,EB2450,7
28667,EB2448,6
28613,EB2394,6
28572,EB2353-KS,14
28560,BB2403-KS,2
28554,BB2397-KS,14
28523,EB2343,3
28519,EB2339,5
28518,ES1498-KS,4
28509,EB2334,4
28503,ES1492-KS,6
28491,ES1485-KS,4
28472,ES1481-KS,7
28458,EB2305,3
28405,ES1433-KS,9
28346,BB2375-KS,6
28341,BB2370-KS,11
28300,EB2237-KS,7
28250,BS2005-KS,3
28247,ES1421-KS,7
28237,BS2001-KS,5
28234,BS1998-KS,10
28233,BS1997-KS,16
28227,BS1991-KS,22
28221,ERK664-KS,15
28218,ERK661-KS,4
28213,BK2395,5
28198,BK2379,17
28180,BS1989-KS,10
28173,BS1982-KS,2
28169,BS1978-KS,13
28163,BY845-KS,21
28160,BY842-KS,39
28159,BY841-KS,98
28158,BY840-KS,16
28155,BKP4254-KS,5
28134,BKP4233-KS,9
28116,ES1411-KS,6
28105,ES1400-KS,11
28102,ES1397-KS,11
28092,EG660-KS,2
28074,BS1975-KS,22
28062,BS1963-KS,10
27907,BY818-KS,42
27890,ES1383-KS,24
27881,BK2342,5
27819,BK2330,4
27775,ES1336-KS,11
27742,HH874-KS,1
27733,ES1319-KS,9
27688,BS1924-KS,2
27620,ERK657-KS,12
27616,ERK653-KS,15
27610,ERK647-KS,21
27598,ERK635-KS,4
27593,ERK630-KS,6
27554,ERK591-KS,9
27536,ERK573-KS,14
27485,BKO4045-KS,44
27421,BS1881-KS,7
27419,BS1879-KS,6
27313,EB2187-KS,10
27300,EB2174-KS,7
27292,EB2166-KS,11
27216,BB1947-KS,30
27117,HH829-KS,2
27097,HH809-KS,17
27094,HH806-KS,4
26959,BS1853-KS,11
26955,BS1849-KS,10
26949,BS1843-KS,18
26924,BKO3981-KS,24
26921,BKO3978-KS,18
26909,BKO3966-KS,12
26901,BKO3958-KS,25
26770,SN435-KS,12
26672,BK2265,5
26581,EB2074-KS,7
26571,EB2064-KS,3
26546,EB2039-KS,9
26538,EB2031-KS,9
26533,EB2026-KS,1
26532,EB2025-KS,6
26526,EB2019-KS,8
26523,EB2016-KS,4
26511,EB2004-KS,2
26510,EB2003-KS,1
26374,BK2215,15
26346,SCB1019-KS,20
26222,ERK489-KS,16
25904,EB1916,9
25894,EB1906,6
25883,EB1895,5
25612,BKO3865,13
25586,EB1877,11
25583,EB1874,6
25571,EB1862,4
25555,EB1846,8
25286,BS1749,11
25253,BS1700,6
24884,EY215,3
24878,EY209,17
24824,BKO3733,6
24702,BB1827,1
24593,BKO3628,7
24322,EB1696,10
24319,EB1693,5
24299,GG512,133
24116,BRS205,21
23659,HH682,8
23517,TSH885,1
22990,EB1516,10
22675,EK913,3
22664,HH608,7
22653,HH598,7
22596,HH573,10
22493,TSH827,2
22329,EY195,10
22253,BS1517,5
21558,EB1380,15
21551,EB1373,18
21355,EB1364,1
21298,TSH745,4
21128,ERK372,15
21099,ERK347,2
20869,SN313,11
20303,HH284,2
20111,BS1386,4
18208,EY134,2
18130,EBR134,10
18103,EBR107,16
17871,ERK222,4
17766,TSH669,1
14819,CBS228,1
13634,BKP1813,2
13384,HH209,1
13379,HH204,7
13337,TSH553,1
12106,GG275,1
12106,GG275,1
12081,GG250,5
12081,GG250,5
10753,"Clariss Kutu",200
8180,BLZ115,47
7581,BB973,2
7392,BLZ107,12
7195,EB748,30
7156,EB741,1
7073,BB958,10
6408,EB861,9
5979,EB936,2
737,BB190,7
700,BB176,2
29540,EK1158,11
29537,EK1155,11
29536,EK1154,11
29535,EK1153,11
29533,EK1151,11
29531,EK1149,10
29527,EK1145,11
29521,EK1139,9
29519,EK1137,9
29517,EK1135,11
29516,EK1134,11
29511,EK1129,11
29339,BK2484,9
29337,BK2482,8
29335,BK2480,11
29334,BK2479,10
29326,BK2471,11
29321,BK2466,21
29315,BK2460,10
29282,ERK747-KS,58
29107,HH997-KS,5
29067,BYK1041-KS,11
28963,EB2503-KS,8
28948,EB2488-KS,11
28935,EB2475-KS,7
28921,EB2461-KS,3
28899,ERK675,4
28894,ERK670,4
28893,ERK669,3
28879,BK2442,17
28878,BK2441,23
28875,BK2438,10
28859,BK2422,1
28856,BK2419,13
28847,BB2437-KS,14
28841,BB2431-KS,17
28840,BB2430-KS,15
28818,HH950-KS,19
28765,BB2418-KS,4
28755,BB2408-KS,4
28754,BKO4175-KS,15
28691,BKP4257-KS,17
28584,EB2365-KS,3
28572,EB2353-KS,10
28570,EB2351-KS,18
28559,BB2402-KS,10
28556,BB2399-KS,7
28527,BS2014-KS,7
28526,BS2013-KS,10
28525,BS2012-KS,5
28471,ES1480-KS,8
28348,BB2377-KS,5
28335,EB2272-KS,2
28334,EB2271-KS,5
28332,EB2269-KS,7
28331,EB2268-KS,1
28327,EB2264-KS,10
28320,EB2257-KS,7
28318,EB2255-KS,7
28305,EB2242-KS,11
28300,EB2237-KS,6
28294,BK2411,5
28252,BS2007-KS,4
28250,BS2005-KS,1
28226,BS1990-KS,21
28221,ERK664-KS,16
28220,ERK663-KS,18
28214,BK2396,2
28198,BK2379,16
28193,BK2378,8
28187,BK2375,9
28147,BKP4246-KS,4
28115,ES1410-KS,4
28068,BS1969-KS,1
28012,BKO4084-KS,11
28010,BKO4082-KS,1
28005,BKO4077-KS,2
28004,BKO4076-KS,2
27994,HH919-KS,8
27974,BKP4208-KS,14
27972,BKP4206-KS,15
27954,EK1077,14
27916,BY827-KS,41
27914,BY825-KS,29
27909,BY820-KS,8
27908,BY819-KS,31
27907,BY818-KS,41
27902,BK2353,4
27891,ES1384-KS,2
27890,ES1383-KS,23
27839,BKO4054-KS,5
27838,BKO4053-KS,3
27836,BKO4051-KS,3
27830,BK2338,1
27730,ES1316-KS,1
27729,ES1315-KS,6
27706,ES1292-KS,3
27675,BS1912-KS,4
27674,BS1911-KS,4
27574,ERK611-KS,29
27571,ERK608-KS,14
27544,ERK581-KS,16
27540,ERK577-KS,23
27532,ERK569-KS,13
27485,BKO4045-KS,42
27483,BKO4043-KS,11
27387,GG630-KS,4
27136,BKO4008-KS,1
27057,BKP4000-KS,2
26965,BKO4001-KS,28
26927,BKO3984-KS,5
26919,BKO3976-KS,2
26916,BKO3973-KS,1
26847,ES1155-KS,1
26818,BKP3989-KS,8
26757,SN422-KS,12
26739,SN404-KS,11
26718,SN385-KS,2
26709,ERK508-KS,4
26706,ERK506-KS,1
26692,ERK492-KS,1
26571,EB2064-KS,0
26532,EB2025-KS,5
26509,EB2002-KS,6
26222,ERK489-KS,14
25904,EB1916,8
25841,BY350,5
25823,BY332,7
25609,BKO3864,17
25587,EB1878,14
25559,EB1850,8
25530,BS1767,13
25434,EB1768,2
25272,BS1735,5
25245,BS1692,13
25243,BS1690,7
25242,BS1689,5
25240,BS1687,7
25239,BS1686,8
25163,BS1670,10
25162,BS1669,12
25161,BS1668,8
25142,BS1649,15
25139,BS1646,11
25112,BS1619,5
25109,BS1616,13
24914,BKO3771,2
24603,BKO3638,12
24599,BKO3634,14
24563,BKO3592,1
24457,BS1599,3
24385,EB1725,9
24372,EB1712,2
24369,EB1709,11
24322,EB1696,8
24319,EB1693,3
24134,BRS223,8
24104,EB1692,9
23659,HH682,7
23024,EB1550,8
22325,EY191,1
22072,SPK101,6
21748,BB1660,4
21609,ES1048,1
21572,EB1395,3
21551,EB1373,17
21523,ERK424,19
21499,ERK400,3
21487,ERK388,5
21357,EB1366,2
21255,EKP142,26
21247,EKP134,6
19189,BB1497,3
19078,ES937,2
18209,EY135,2
17883,ERK234,2
17074,BR249,35
16907,CBS272,6
13600,ERK160,4
13211,BKO2302,30
11341,BKO2101,4
10753,"Clariss Kutu",192
10716,BKP1537,2
10712,BKP1429,5
9696,BKO1737,3
9692,BKO1733,1
9006,ERK145,13
7195,EB748,29
7194,EB747,10
7193,EB746,11
6168,EB1003,21
4156,BKP675,5
3776,BKP533,4
3405,EB394,13
2723,"SAÇ TEBEŞİRİ 12",78
29536,EK1154,10
29533,EK1151,10
29532,EK1150,11
29340,BK2485,6
29339,BK2484,12
29338,BK2483,6
29337,BK2482,0
29336,BK2481,2
29333,BK2478,7
29332,BK2477,19
29331,BK2476,0
29330,BK2475,6
29329,BK2474,6
29328,BK2473,5
29327,BK2472,7
29326,BK2471,6
29325,BK2470,7
29324,BK2469,-1
29323,BK2468,7
29322,BK2467,21
29321,BK2466,0
29320,BK2465,7
29319,BK2464,0
29318,BK2463,-1
29317,BK2462,7
29315,BK2460,5
29314,BK2459,7
29313,BK2458,6
29312,BK2457,7
29311,BK2456,11
29140,HH1030-KS,4
29136,HH1026-KS,7
29112,HH1002-KS,7
29048,BYK1022-KS,7
29043,BYK1017-KS,9
29025,BYK999-KS,22
29021,BYK995-KS,7
29014,BYK988-KS,23
28960,EB2500-KS,5
28959,EB2499-KS,6
28957,EB2497-KS,9
28948,EB2488-KS,10
28946,EB2486-KS,13
28944,EB2484-KS,5
28941,EB2481-KS,5
28936,EB2476-KS,2
28935,EB2475-KS,6
28923,EB2463-KS,10
28921,EB2461-KS,2
28902,ERK678,1
28899,ERK675,3
28893,ERK669,2
28883,BK2446,9
28881,BK2444,5
28875,BK2438,2
28874,BK2437,2
28872,BK2435,3
28859,BK2422,23
28858,BK2421,10
28851,BB2441-KS,1
28849,BB2439-KS,2
28847,BB2437-KS,12
28846,BB2436-KS,12
28844,BB2434-KS,7
28842,BB2432-KS,12
28841,BB2431-KS,16
28809,AN229-KS,3
28765,BB2418-KS,3
28758,BB2411-KS,13
28755,BB2408-KS,1
28754,BKO4175-KS,11
28753,BKO4174-KS,12
28727,SN452-KS,21
28707,BKP4273-KS,5
28698,BKP4264-KS,18
28669,EB2450,5
28582,EB2363-KS,11
28571,EB2352-KS,17
28563,BB2406-KS,6
28560,BB2403-KS,1
28559,BB2402-KS,9
28557,BB2400-KS,12
28556,BB2399-KS,6
28554,BB2397-KS,13
28551,BB2394-KS,13
28550,BB2393-KS,3
28548,BB2391-KS,8
28546,BB2389-KS,12
28543,BB2386-KS,18
28534,BS2021-KS,5
28519,EB2339,4
28491,ES1485-KS,3
28458,EB2305,2
28457,ES1471-KS,9
28353,BB2382-KS,9
28352,BB2381-KS,7
28351,BB2380-KS,5
28349,BB2378-KS,9
28348,BB2377-KS,3
28347,BB2376-KS,9
28343,BB2372-KS,9
28335,EB2272-KS,1
28330,EB2267-KS,6
28327,EB2264-KS,9
28312,EB2248-KS,9
28301,EB2238-KS,11
28300,EB2237-KS,4
28286,BK2403,4
28284,BK2401,9
28276,EK1098,7
28270,EK1092,10
28244,ES1418-KS,3
28233,BS1997-KS,15
28219,ERK662-KS,21
28218,ERK661-KS,3
28198,BK2379,13
28187,BK2375,8
28184,BK2372,15
28170,BS1979-KS,13
28163,BY845-KS,19
28162,BY844-KS,23
28161,BY843-KS,29
28159,BY841-KS,74
28158,BY840-KS,14
28101,ES1396-KS,4
28099,ES1395-KS,3
28097,ES1392-KS,10
28067,BS1968-KS,7
28059,BS1960-KS,18
28038,BS1939-KS,10
28035,BS1936-KS,11
28032,BS1933-KS,4
28013,BKO4085-KS,1
28012,BKO4084-KS,9
27994,HH919-KS,7
27968,BKP4202-KS,19
27946,EK1069,2
27920,BY831-KS,11
27919,BY830-KS,16
27918,BY829-KS,19
27915,BY826-KS,37
27914,BY825-KS,27
27913,BY824-KS,15
27912,BY823-KS,18
27906,BY817-KS,20
27905,BY816-KS,19
27903,BY814-KS,90
27901,BK2352,16
27881,BK2342,4
27867,HH901-KS,2
27841,BKO4056-KS,2
27823,BK2331,5
27819,BK2330,3
27772,ES1333-KS,0
27736,ES1322-KS,5
27729,ES1315-KS,5
27707,ES1293-KS,3
27642,CBS376-KS,5
27620,ERK657-KS,10
27616,ERK653-KS,14
27615,ERK652-KS,29
27613,ERK650-KS,22
27603,ERK640-KS,2
27593,ERK630-KS,5
27589,ERK626-KS,3
27579,ERK616-KS,23
27544,ERK581-KS,14
27536,ERK573-KS,13
27532,ERK569-KS,12
27531,ERK568-KS,17
27523,ERK560-KS,11
27485,BKO4045-KS,39
27383,GG626-KS,6
27312,EB2186-KS,5
27303,EB2177-KS,7
27271,EB2145-KS,9
27270,EB2144-KS,2
27261,BY807-KS,4
27257,BY803-KS,2
27220,BB1951-KS,3
27218,BB1949-KS,17
27211,BB1942-KS,8
27181,HH853-KS,7
27175,HH847-KS,15
27173,HH845-KS,28
27164,BS1860-KS,7
27097,HH809-KS,15
27072,BKP4015-KS,7
27065,BKP4008-KS,7
27024,EY229-KS,11
27023,EY228-KS,13
26998,BY383,7
26996,BY381,6
26995,BY380,7
26971,BK2306,2
26965,BKO4001-KS,16
26963,BS1857-KS,5
26949,BS1843-KS,17
26932,BKO3989-KS,30
26923,BKO3980-KS,35
26909,BKO3966-KS,11
26908,BKO3965-KS,13
26866,ES1174-KS,2
26805,BKO3927-KS,12
26747,SN412-KS,6
26614,SGK1129-KS,3
26548,EB2041-KS,1
26545,EB2038-KS,6
26532,EB2025-KS,3
26523,EB2016-KS,2
26522,EB2015-KS,9
26519,EB2012-KS,3
26508,EB2001-KS,10
26220,ERK487-KS,10
26090,BKO3859-KS,2
26088,BKO3857-KS,13
26087,BKO3856-KS,8
25891,EB1903,10
25734,BKO3852,9
25650,BB1900,2
25641,BB1890,12
25637,BB1886,1
25633,BB1882,1
25629,BB1878,5
25627,BB1876,1
25582,EB1873,8
25561,EB1852,9
25497,EY224,14
25460,ERK485,3
25311,BS1715,16
25294,BS1758,11
25271,BS1734,6
25214,EB1748,1
25139,BS1646,10
25130,BS1637,18
25121,BS1628,18
25119,BS1626,11
25032,BKP3784,4
24914,BKO3771,3
24888,EY219,21
24731,BB1856,12
24729,BB1854,34
24663,BKO3698,10
24602,BKO3637,20
24593,BKO3628,6
24435,BKO3604,18
24385,EB1725,8
24319,EB1693,2
24301,GG514,134
24192,BRS282,5
24178,BRS268,7
24177,BRS267,11
24174,BRS264,7
24124,BRS213,6
24122,BRS211,13
24107,BRS196,11
24017,BKP3686,3
23886,BKO3417,14
23031,EB1557,11
23019,EB1545,6
22668,HH612,2
22616,HH591,15
22598,HH575,11
22553,HH550,8
22072,SPK101,5
21644,BB1631,1
21643,BB1630,4
21558,EB1380,12
21552,EB1374,7
21523,ERK424,18
21351,EB1360,16
21336,EB1345,1
21114,ERK358,7
20969,ERK319,5
20902,SN346,7
20847,SN311,17
20805,ERK253,3
20179,BKP2856,3
20094,BKP2813,2
19045,BKO3047,3
19041,BKO3044,22
19039,BKO3042,14
19037,BKO3040,2
19003,BKO3076,2
18662,BS1208,12
18427,BB1455,12
17870,ERK221,6
17843,EY115,7
17842,EY114,19
17832,EY104,7
15908,BKP2534,6
15632,GG408,1
15472,BS1071,1
13604,ERK164,8
13538,HZM111,2360
13380,HH205,5
13307,TSH523,8
13211,BKO2302,29
12470,CBS171,5
12048,GG217,5
12048,GG217,5
12045,GG214,3
12045,GG214,3
10754,KUTU,94
10753,"Clariss Kutu",1053
10678,BKP1395,3
9666,BKO1816,7
8756,BKP1138,3
8443,BKO1536,9
7583,BB975,31
7580,BB972,49
7194,EB747,9
6671,BKO1276,3
6408,EB861,8
6396,EB849,2
6172,EB1005,1
5997,EB930,8
5639,BB622,11
5533,EB697,28
3405,EB394,12
29456,BKP4427-KS,4
29455,BKP4426-KS,5
29313,BK2458,4
29262,ERK727-KS,34
29056,BYK1030-KS,0
29053,BYK1027-KS,16
29049,BYK1023-KS,11
29048,BYK1022-KS,6
28960,EB2500-KS,2
28959,EB2499-KS,7
28955,EB2495-KS,1
28954,EB2494-KS,10
28947,EB2487-KS,4
28944,EB2484-KS,4
28932,EB2472-KS,1
28923,EB2463-KS,9
28883,BK2446,8
28881,BK2444,4
28856,BK2419,12
28848,BB2438-KS,14
28847,BB2437-KS,9
28845,BB2435-KS,12
28844,BB2434-KS,6
28842,BB2432-KS,9
28824,HH956-KS,10
28823,HH955-KS,20
28809,AN229-KS,2
28808,AN228-KS,7
28765,BB2418-KS,2
28732,SN457-KS,14
28731,SN456-KS,7
28710,BKP4276-KS,1
28691,BKP4257-KS,16
28669,EB2450,4
28588,EB2369-KS,17
28578,EB2359-KS,14
28569,EB2350-KS,14
28562,BB2405-KS,6
28561,BB2404-KS,3
28557,BB2400-KS,11
28549,BB2392-KS,16
28467,ES1476-KS,11
28366,EK1116,2
28363,EK1113,2
28327,EB2264-KS,8
28300,EB2237-KS,3
28246,ES1420-KS,3
28234,BS1998-KS,9
28229,BS1993-KS,19
28173,BS1982-KS,1
28136,BKP4235-KS,7
28131,BKP4230-KS,4
28115,ES1410-KS,2
28060,BS1961-KS,20
28012,BKO4084-KS,4
28005,BKO4077-KS,1
27982,BKP4216-KS,1
27973,BKP4207-KS,1
27908,BY819-KS,30
27902,BK2353,3
27881,BK2342,3
27831,BK2339,4
27750,HH882-KS,5
27748,HH880-KS,0
27693,ES1279-KS,7
27644,CBS378-KS,4
27643,CBS377-KS,2
27641,CBS375-KS,9
27589,ERK626-KS,2
27581,ERK618-KS,24
27544,ERK581-KS,13
27532,ERK569-KS,10
27524,ERK561-KS,12
27487,BKO4047-KS,47
27315,EB2189-KS,3
27312,EB2186-KS,4
27272,EB2146-KS,9
27229,BB1960-KS,25
27223,BB1954-KS,2
27211,BB1942-KS,5
27176,HH848-KS,7
27164,BS1860-KS,6
27088,BKP4031-KS,1
27080,BKP4023-KS,3
26909,BKO3966-KS,5
26901,BKO3958-KS,22
26825,BKP3996-KS,10
26814,BKP3985-KS,16
26808,BKP3979-KS,7
26754,SN419-KS,5
26753,SN418-KS,1
26737,SN402-KS,6
26651,LES302-KS,1
26589,EB2082-KS,2
26586,EB2079-KS,4
26352,SCB1025-KS,18
26351,SCB1024-KS,17
26158,BKP3975-KS,2
26000,SGK1101-KS,4
25898,EB1910,7
25724,BKP3925,7
25641,BB1890,11
25611,BKO3863,3
25587,EB1878,13
25571,EB1862,3
25566,EB1857,5
25560,EB1851,4
25557,EB1848,5
25497,EY224,12
25494,EY221,1
25493,EY220,4
25272,BS1735,4
25121,BS1628,17
25114,BS1621,5
25077,BKP3816,3
25030,BKP3782,2
24932,BKO3789,6
24914,BKO3771,1
24913,BKO3770,2
24911,BKO3768,1
24906,BKO3763,4
24663,BKO3698,6
24598,BKO3633,14
24568,BKO3597,12
24435,BKO3604,17
23051,EB1492,4
22675,EK913,4
22440,BKP3104,24
22407,BKP3068,1
21902,BKO3276,1
21880,BKO3310,38
21855,BKO3234,29
21697,EB1406,2
21613,BB1595,2
21572,EB1395,2
21357,EB1366,1
21128,ERK372,14
20892,SN336,9
20102,BKP2820,5
19894,BB1515,14
19084,ES943,2
18735,BKP2734,1
18210,EY136,12
17993,LBS161,1
15897,BKP2523,2
15242,BKP2211,12
14954,BKP2168,9
14936,BKP2150,12
14929,BKP2143,12
13952,BKP2042,2
13819,BKP1967,7
13635,BKP1814,3
11695,BS785,9
10910,BKP1386,39
10909,BKP1385,21
10753,"Clariss Kutu",1041
10750,BKP1571,19
8193,BKP1058,5
8179,BLZ114,7
7096,BB948,24
6408,EB861,7
5533,EB697,27
2684,BKO671,11
545,EBK103,31
28812,AN232-KS,1
28808,AN228-KS,8
28729,SN454-KS,34
28718,HH932-KS,20
28717,HH931-KS,23
28621,EB2402,8
28573,EB2354-KS,15
28556,BB2399-KS,5
28527,BS2014-KS,6
28503,ES1492-KS,5
28491,ES1485-KS,2
28461,ES1474-KS,11
28412,ES1439-KS,10
28370,EK1120,4
28248,BS2003-KS,4
28225,ERK668-KS,3
28012,BKO4084-KS,3
27998,HH923-KS,5
27907,BY818-KS,40
27581,ERK618-KS,23
27532,ERK569-KS,8
27531,ERK568-KS,16
27520,ERK557-KS,13
27296,EB2170-KS,1
27273,EB2147-KS,2
27188,HH860-KS,2
27173,HH845-KS,27
26753,SN418-KS,0
26585,EB2078-KS,6
26563,EB2056-KS,2
26538,EB2031-KS,8
26522,EB2015-KS,8
25558,EB1849,6
25449,EB1783,20
25436,EB1770,21
24182,BRS272,44
24151,BRS241,18
24103,EB1691,2
22797,EB1457,1
21555,EB1377,3
21114,ERK358,6
18557,EY166,20
18218,EY145,9
17879,ERK230,2
17871,ERK222,3
17870,ERK221,4
17766,TSH669,0
6970,AN185,6
6969,AN184,7
6967,AN182,7
6941,AN128,1
29532,EK1150,10
29518,EK1136,11
29450,BKP4421-KS,7
29340,BK2485,4
29338,BK2483,3
29333,BK2478,6
29332,BK2477,16
29329,BK2474,5
29325,BK2470,6
29322,BK2467,19
29315,BK2460,4
29313,BK2458,3
29312,BK2457,6
29311,BK2456,7
29263,ERK728-KS,34
29262,ERK727-KS,30
29261,ERK726-KS,34
29260,ERK725-KS,35
29141,HH1031-KS,4
29061,BYK1035-KS,18
29053,BYK1027-KS,15
29043,BYK1017-KS,21
29042,BYK1016-KS,18
29041,BYK1015-KS,10
29038,BYK1012-KS,9
29037,BYK1011-KS,8
29030,BYK1004-KS,22
29029,BYK1003-KS,22
29028,BYK1002-KS,22
29027,BYK1001-KS,30
29025,BYK999-KS,21
29024,BYK998-KS,34
29019,BYK993-KS,35
29018,BYK992-KS,23
29012,BYK986-KS,31
29009,BYK983-KS,35
29006,BYK980-KS,25
28997,BYK971-KS,34
28972,BYK946-KS,23
28970,BYK944-KS,23
28963,EB2503-KS,7
28959,EB2499-KS,6
28958,EB2498-KS,7
28954,EB2494-KS,9
28947,EB2487-KS,3
28944,EB2484-KS,3
28943,EB2483-KS,4
28938,EB2478-KS,1
28937,EB2477-KS,11
28935,EB2475-KS,5
28929,EB2469-KS,4
28927,EB2467-KS,1
28921,EB2461-KS,1
28920,EB2460-KS,11
28919,EB2459-KS,10
28918,EB2458-KS,11
28915,EB2455-KS,7
28905,ERK681,2
28900,ERK676,4
28898,ERK674,1
28894,ERK670,3
28893,ERK669,1
28882,BK2445,16
28859,BK2422,21
28858,BK2421,8
28857,BK2420,11
28856,BK2419,11
28850,BB2440-KS,1
28848,BB2438-KS,13
28847,BB2437-KS,7
28846,BB2436-KS,11
28845,BB2435-KS,11
28844,BB2434-KS,4
28843,BB2433-KS,11
28842,BB2432-KS,6
28841,BB2431-KS,15
28840,BB2430-KS,14
28839,BB2429-KS,15
28822,HH954-KS,16
28821,HH953-KS,27
28818,HH950-KS,18
28817,HH949-KS,10
28815,HH947-KS,30
28814,HH946-KS,20
28813,HH945-KS,15
28808,AN228-KS,7
28762,BB2415-KS,4
28761,BB2414-KS,13
28758,BB2411-KS,12
28754,BKO4175-KS,10
28753,BKO4174-KS,11
28731,SN456-KS,6
28644,EB2425,9
28613,EB2394,5
28588,EB2369-KS,16
28582,EB2363-KS,9
28579,EB2360-KS,16
28578,EB2359-KS,13
28577,EB2358-KS,10
28572,EB2353-KS,8
28565,EB2346-KS,14
28563,BB2406-KS,5
28545,BB2388-KS,18
28539,BS2026-KS,8
28528,BS2015-KS,7
28527,BS2014-KS,5
28511,ES1495-KS,6
28503,ES1492-KS,4
28457,ES1471-KS,7
28437,ES1457-KS,8
28428,ES1450-KS,11
28409,ES1437-KS,9
28397,ES1425-KS,10
28338,EB2275-KS,5
28330,EB2267-KS,4
28328,EB2265-KS,6
28325,EB2262-KS,7
28311,EB2249-KS,7
28310,EB2247-KS,5
28294,BK2411,4
28287,BK2404,14
28286,BK2403,3
28284,BK2401,8
28260,EK1082,7
28248,BS2003-KS,3
28233,BS1997-KS,14
28231,BS1995-KS,20
28229,BS1993-KS,18
28210,BK2392,11
28209,BK2391,17
28196,EB2226,23
28193,BK2378,7
28192,EB2223,24
28190,BK2377,6
28187,BK2375,6
28162,BY844-KS,22
28160,BY842-KS,37
28147,BKP4246-KS,3
28146,BKP4245-KS,9
